X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,coordinatePrecision,barcode,imagecode,geoFlag,yearIdentified,locality,verbatimLongitude,verbatimLatitude,occurrenceRemarks,monthIdentified,dayIdentified,minimumElevationInMeters,maximumElevationInMeters,continentOcean,order,class,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.99,-24.064167,"14",2021-03-01 16:35:44-03,UNICAMP,UEC,"188905",S,Plantae,Magnoliopsida,Monimiaceae,Mollinedia,boracensis,Mollinedia boracensis,Peixoto,NA,"Silva, BG; Castello, ACD; Kataoka, EY; Vidal Junior, JD","250","2015","02","09",Brazil,São Paulo,São Miguel Arcanjo,-47.99,-24.064167,NA,UEC119500,UEC119500,NA,NA,Parque Estadual Carlos Botelho,"-47.99","-24.064167","Árvore, 10 m de altura e 8,3 cm de DAP; Floresta Ombrófila Densa",NA,NA,"800","800",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.068056,-23.325278,"15",2021-03-01 16:35:44-03,UNICAMP,UEC,"166772",S,Plantae,Magnoliopsida,Monimiaceae,Mollinedia,boracensis,Mollinedia boracensis,Peixoto,Peixoto,"Padgurschi, MCG; Tamashiro, JY; Belinello, R","544","2008",NA,NA,Brazil,São Paulo,São Luiz do Paraitinga,-45.068056,-23.325278,NA,UEC039896,UEC039896,NA,"2009",PESM. Núcleo Santa Virgínia. Parcela K.,"-45.068056","-23.325278","K0616 Árvore, ca. 11 m, sem flores ou frutos.&nf;Abundância: 5 ind ha(-1).; Floresta Ombrófila Densa Montana.",NA,NA,"1084","1093",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.3199996948242,-22.6800003051758,"16",2019-08-20 10:20:35-03,UNICAMP,UEC,"75910",S,Plantae,Magnoliopsida,Monimiaceae,Mollinedia,boracensis,Mollinedia boracensis,Peixoto,Peixoto,"Catharino, ELM; Esteves, GL; Rodrigues, EA; Shirasuna, RT","2053","1994","09","29",Brazil,São Paulo,Bananal,-44.3199996948242,-22.6800003051758,"26795",NA,NA,auto,"2000","Serra da Bocaina, Alto vale do Rio Paca (Bracuí).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.7700004577637,-22.1900005340576,"17",2021-03-01 16:35:44-03,UNICAMP,UEC,"54760",S,Plantae,Magnoliopsida,Monimiaceae,Mollinedia,boracensis,Mollinedia boracensis,Peixoto,Peixoto,"Sales, MF; Grombone-Guaratini, MT; et al.","22859","1989","11","29",Brazil,São Paulo,Boracéia,-48.7700004577637,-22.1900005340576,"10241",NA,NA,auto,"1998",NA,NA,NA,"Arvoreta com cerca de 2m, botões esverdeados.",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-24.3199996948242,"18",2021-03-01 16:35:44-03,UNICAMP,UEC,"40817",S,Plantae,Magnoliopsida,Monimiaceae,Mollinedia,boracensis,Mollinedia boracensis,Peixoto,Peixoto,"Figueiredo, N; Rocha, DS; Ribeiro, R","15644","1983","11","06",Brazil,São Paulo,Peruíbe,-46.9900016784668,-24.3199996948242,"21922",UEC128064,UEC128064,auto,"1998",Reserva Estadual de Juréia,NA,NA,"Árvore de 6m de altura, botões verde-cremes, cachoeira grande.",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"19",2021-03-01 16:35:44-03,UNICAMP,UEC,"139673",S,Plantae,Magnoliopsida,Monimiaceae,Mollinedia,boracensis,Mollinedia boracensis,Peixoto,"Lirio, EJ","Kuhlmann, M","1720","1948","11","27",Brazil,São Paulo,Salesópolis,-45.8400001525879,-23.5300006866455,"18032",UEC128161,NA,auto,"2016",Boracea,NA,NA,Arbusto,NA,NA,"850","850",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"20",2021-03-01 16:35:44-03,UNICAMP,UEC,"192350",S,Plantae,Magnoliopsida,Monimiaceae,Mollinedia,boracensis,Mollinedia boracensis,Peixoto,"Gomes, JAMA","Gomes, JAMA; Bernacci, LC; Santos, OA; Santos, S; Benedetti, FJ","350","2006","12","08",Brazil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,"34265",UEC132431,UEC132431,auto,"2006","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba). -23.373498 N; -45.080223 L (Coordenada: medida)",NA,NA,"Árvore 5,5m alt. DAP 25,8 cm; flores cor creme; Floresta Ombrófila Densa Submontana","11","08","180","180",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"22",2020-06-29 09:31:12-03,UFRRJ,RBR,"7460",S,Plantae,NA,Monimiaceae,Mollinedia,boracensis,Mollinedia boracensis,Peixoto,NA,"M.J. Robim; J.P.M. Carvalho",s.n.,"1984","10","16",Brasil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,"21048",RBR00007460,NA,auto,NA,"Parque Estadual, Região do Pinheiro-seco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"23",2020-06-29 09:31:12-03,UFRRJ,RBR,"11423",S,Plantae,NA,Monimiaceae,Mollinedia,boracensis,Mollinedia boracensis,Peixoto,A.L. Peixoto,P.L.R. Moraes,"543","1991","11","15",Brasil,São Paulo,São Miguel Arcanjo,-47.9900016784668,-23.8700008392334,"27904",RBR00011423,NA,auto,"2003",P. E. C. Botelho,NA,NA,NA,"09",NA,"700","700",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"24",2020-06-29 09:31:12-03,UFRRJ,RBR,"7462",S,Plantae,NA,Monimiaceae,Mollinedia,boracensis,Mollinedia boracensis,Peixoto,NA,"A.L. Peixoto; O.L. Peixoto","2032",NA,NA,NA,Brasil,São Paulo,Salesópolis,-45.8400001525879,-23.5300006866455,"18032",RBR00007462,NA,auto,NA,Reserva de Boraceia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.3199996948242,-22.6800003051758,"25",2020-06-29 09:31:12-03,UFRRJ,RBR,"10289",S,Plantae,NA,Monimiaceae,Mollinedia,boracensis,Mollinedia boracensis,Peixoto,A.L. Peixoto,"E.L.M. Catharino; G.L. Esteves, E.A. Rodrigues, R.T. Shirasuna","2053","1994","09","29",Brasil,São Paulo,Bananal,-44.3199996948242,-22.6800003051758,"26795",RBR00010289,NA,auto,"1997",Serra da Bocaina. Alto valedo Rio Paca.(Bracuí),NA,NA,NA,"05",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"26",2020-06-29 09:31:12-03,UFRRJ,RBR,"7459",S,Plantae,NA,Monimiaceae,Mollinedia,boracensis,Mollinedia boracensis,Peixoto,NA,M.J. Robim,"358","1985","11","28",Brasil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,"21048",RBR00007459,NA,auto,NA,"Parque Estadual, Região do Pinheiro-seco,divisa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"27",2020-06-29 09:31:12-03,UFRRJ,RBR,"7456",S,Plantae,NA,Monimiaceae,Mollinedia,boracensis,Mollinedia boracensis,Peixoto,A.L. Peixoto,"M. Sanchez; F. Pedroni, R.R. Laps, R. Benillo","1626","1997","04","16",Brasil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,"34265",RBR00007456,NA,auto,NA,Picinguaba.,NA,NA,NA,NA,NA,"1000","1000",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"28",2020-06-29 09:31:12-03,UFRRJ,RBR,"7457",S,Plantae,NA,Monimiaceae,Mollinedia,boracensis,Mollinedia boracensis,Peixoto,A.L. Peixoto,"M. Sanchez; F. Pedroni, R.R. Laps, R. Benillo","1624","1997","04","16",Brasil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,"34265",RBR00007457,NA,auto,NA,"Picinguaba,23º 22#?# S, 44º48#?#W.",NA,NA,NA,NA,NA,"1000","1000",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"29",2020-06-29 09:31:12-03,UFRRJ,RBR,"7461",S,Plantae,NA,Monimiaceae,Mollinedia,boracensis,Mollinedia boracensis,Peixoto,NA,"A.L. Peixoto; O.L. Peixoto","2033","1984","12","06",Brasil,São Paulo,Salesópolis,-45.8400001525879,-23.5300006866455,"18032",RBR00007461,NA,auto,NA,Reserva de Boraceia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"30",2020-06-29 09:31:12-03,UFRRJ,RBR,"7458",S,Plantae,NA,Monimiaceae,Mollinedia,boracensis,Mollinedia boracensis,Peixoto,NA,"A.L. Peixoto; O.L. Peixoto","2031","1984","12","06",Brasil,São Paulo,Salesópolis,-45.8400001525879,-23.5300006866455,"18032",RBR00007458,NA,auto,NA,Reserva de Boraceia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"36",2020-12-21 16:35:42-03,MBM,MBM,"150940",PreservedSpecimen,Plantae,NA,Monimiaceae,Mollinedia,boracensis,Mollinedia boracensis,A.L. Peixoto,"Peixoto, A.L.","Robim, M.J.","358",NA,NA,NA,Brazil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,"21048",MBM150940,MBM150940,auto,NA,Parque Estadual,NA,NA,NA,NA,NA,NA,NA,Southern America,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"44",2021-03-04 15:44:24-03,IF,SPSF,"10942",PreservedSpecimen,Plantae,Magnoliophyta,Monimiaceae,Mollinedia,boracensis,Mollinedia boracensis,A.L.Peixoto,E.J.Lirio,A.Custodio Filho,"2773","1986","10","18",Brasil,SP,Salesópolis,-45.8400001525879,-23.5300006866455,"18032",NA,NA,auto,"2013","Casa Grande, E.B.Boraceia",NA,NA,"COLETA: XLS: SPSFAntigo;","05","22",NA,NA,América do Sul,Laurales,Magnoliopsida,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"45",2021-03-04 15:44:24-03,IF,SPSF,"08755",PreservedSpecimen,Plantae,Magnoliophyta,Monimiaceae,Mollinedia,boracensis,Mollinedia boracensis,NA,NA,M.J.Robim & J.P.M. Carvalho,NA,"1984","10","16",Brasil,SP,Campos do Jordão,-45.5900001525879,-22.7299995422363,"21048",NA,NA,auto,NA,P.E. de Campos do Jordão,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,América do Sul,Laurales,Magnoliopsida,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"46",2021-03-04 15:44:24-03,IF,SPSF,"09582",PreservedSpecimen,Plantae,Magnoliophyta,Monimiaceae,Mollinedia,boracensis,Mollinedia boracensis,NA,NA,M.J.Robim,"358","1985","11","28",Brasil,SP,Campos do Jordão,-45.5900001525879,-22.7299995422363,"21048",NA,NA,auto,NA,P.E. de Campos do Jordão,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,América do Sul,Laurales,Magnoliopsida,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"47",2021-02-08 12:43:39-03,UFRGS,ICN,"184446",S,Plantae,Dicotyledon,Monimiaceae,Mollinedia,boracensis,Mollinedia boracensis,Peixoto,NA,"Moraes, PLR de; Ivanauskas, NM","1116","1995","01","18",Brasil,SP,São Miguel Arcanjo,-47.9900016784668,-23.8700008392334,"27904",NA,NA,auto,NA,Parque Estadual de Carlos Botelho,NA,NA,"Doação ESA - 17442; Arvoreta, 4m, frutos castanho-escuros",NA,NA,NA,NA,América do Sul,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.3199996948242,-22.6800003051758,"48",2019-11-21 10:10:53-03,IBt,SP,"299008",S,Plantae,NA,Monimiaceae,Mollinedia,boracensis,Mollinedia boracensis,Peixoto,"Peixoto, AL","Catharino, ELM; et al.","2053","1994","09","29",Brasil,São Paulo,Bananal,-44.3199996948242,-22.6800003051758,"26795",SP048049,SP048049,auto,"2002","Serra da Bocaina, Alto Vale do rio Paca (Bracuí).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"49",2019-11-21 10:10:53-03,IBt,SP,"341457",S,Plantae,NA,Monimiaceae,Mollinedia,boracensis,Mollinedia boracensis,Peixoto,"Peixoto, AL","Robim, MJ; Carvalho, JPM",SPSF8755,"1984","10","16",Brasil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,"21048",SP048045,SP048045,auto,"1991","Parque Estadual de Campos do Jordão, Região do Pinheirinho Seco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"50",2019-11-21 10:10:52-03,IBt,SP,"115986",S,Plantae,NA,Monimiaceae,Mollinedia,boracensis,Mollinedia boracensis,Peixoto,"Peixoto, AL","Mattos, J","13884","1966","08","26",Brasil,São Paulo,Salesópolis,-45.8400001525879,-23.5300006866455,"18032",SP001255,SP001255 SP001255_01,auto,"1982","Estação Biológica de Boracéia, Perto do rio Claro. Numa capoeira",NA,NA,"Pequena árvore 3,5 m alt.","08","30",NA,NA,NA,NA,NA,Holotype,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"51",2019-11-21 10:10:52-03,IBt,SP,"29813",S,Plantae,NA,Monimiaceae,Mollinedia,boracensis,Mollinedia boracensis,Peixoto,"Peixoto, AL","Lemos, C",s.n.,"1931","10","19",Brasil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,"27258",SP048047,SP048047,auto,"1989","E.B. do Alto da Serra de Paranapiacaba, Alto da Serra",NA,NA,Árvore regular de flores alvas,"07",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"52",2019-11-21 10:10:52-03,IBt,SP,"292991",S,Plantae,NA,Monimiaceae,Mollinedia,boracensis,Mollinedia boracensis,Peixoto,"Lírio, EJ","Mariano Neto, E; et al.","48","1996","01","31",Brasil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,"27258",SP048048,SP048048,auto,"2016","Trilha construida pela CESP, estrada da Torre, caminho para o Vale do Quilombo, próximo à Vila de Paranapiacaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"53",2019-11-21 10:10:52-03,IBt,SP,"1175",S,Plantae,NA,Monimiaceae,Mollinedia,boracensis,Mollinedia boracensis,Peixoto,"Lírio, EJ","Hoehne, FC",s.n.,NA,NA,NA,Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,"53584",SP048046,SP048046,auto,"2013",Butantã.,NA,NA,NA,"05","24",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
