X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,infraspecificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,preparationType,occurrenceRemarks,barcode,imagecode,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,county,coordinatePrecision,geoFlag,yearIdentified,verbatimLongitude,verbatimLatitude,monthIdentified,dayIdentified,class,fieldNumber,typeStatus,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.621883,-23.654505,"42",2021-03-15 16:37:00-03,NY,NYBG,"396835",PreservedSpecimen,Plantae,Magnoliophyta,Gentianales,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,J. H. Kirkbride Jr.,F. C. Hoehne,"28541","1931","11","27",South America,Brazil,São Paulo,Parque do Estado,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=733042' target='other'> <mi>dwc_moreinfo</mi></a>,NY00396835,NY00396835_01,-46.621883,-23.654505,NA,NA,Sao Paulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.59,-22.73,"43",2016-11-01 12:35:00-02,NY,NYBG,"396840",PreservedSpecimen,Plantae,Magnoliophyta,Gentianales,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,J. H. Kirkbride Jr.,P. C. Porto,"3264","1937","05","05",South America,Brazil,São Paulo,NA,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=733031' target='other'> <mi>dwc_moreinfo</mi></a>,NY00396840,NY00396840_01,-45.59,-22.73,NA,NA,Campos do Jordao,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.59,-22.73,"44",2021-03-15 16:37:00-03,NY,NYBG,"396827",PreservedSpecimen,Plantae,Magnoliophyta,Gentianales,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,J. H. Kirkbride Jr.,M. Emmerich,s.n.,"1972","04","10",South America,Brazil,São Paulo,Campos do Jordao ce do Mirante,sheet,simple specimen voucher and preserved in FAA (leaves trifoliate) <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=733034' target='other'> <mi>dwc_moreinfo</mi></a>,NY00396827,NY00396827_01,-45.59,-22.73,"1700","1700",Campos do Jordao,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.59,-23.7903,"45",2021-03-15 16:37:00-03,NY,NYBG,"396826",PreservedSpecimen,Plantae,Magnoliophyta,Gentianales,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,J. H. Kirkbride Jr.,L. Emygdio de Mello Filho,"2708","1969","12","19",South America,Brazil,São Paulo,Buri,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=733033' target='other'> <mi>dwc_moreinfo</mi></a>,NY00396826,NY00396826_01,-48.59,-23.7903,NA,NA,Buri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.88,-23.1703,"46",2021-03-15 16:37:00-03,NY,NYBG,"396824",PreservedSpecimen,Plantae,Magnoliophyta,Gentianales,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,J. H. Kirkbride Jr.,I. Mimura,"169","1961","12","30",South America,Brazil,São Paulo,7.4-7.7 km ao SSE em linha reta da praça principal de Sao Jose Dos Campo. 400-800 m ao oeste da estrada para Paraibuna.,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=733043' target='other'> <mi>dwc_moreinfo</mi></a>,NY00396824,NY00396824_01,-45.88,-23.1703,"600","640",Sao José dos Campos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.34,-24,"47",2021-03-15 16:37:00-03,NY,NYBG,"396829",PreservedSpecimen,Plantae,Magnoliophyta,Gentianales,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,J. H. Kirkbride Jr.,J. Vidal,III358,"1950","10","01",South America,Brazil,São Paulo,Itangua,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=733036' target='other'> <mi>dwc_moreinfo</mi></a>,NY00396829,NY00396829_01,-48.34,-24,NA,NA,Capao Bonito,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.37,-24.1,"48",2021-03-15 16:37:00-03,NY,NYBG,"396822",PreservedSpecimen,Plantae,Magnoliophyta,Gentianales,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,J. H. Kirkbride Jr.,L. B. Smith,"14706","1965","01","17",South America,Brazil,Paraná,"Campo, by school on road to Jaguariaiva",sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=733032' target='other'> <mi>dwc_moreinfo</mi></a>,NY00396822,NY00396822_01,-49.37,-24.1,"950","950",Arapoti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8800010681152,-23.1700000762939,"99",2020-11-04 12:15:58-03,ESALQ,ESA,"138873",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,"Souza, V.C.","Souza, V.C. & Flores, T.B.","40560.0","2017","03","30",NA,Brasil,São Paulo,Estrada Putim-Tamoios. Cerrado.,NA,"Subarbusto, ca. 30 cm alt.; corola violeta-azulada.",ESA138873,NA,-45.8800010681152,-23.1700000762939,NA,NA,São José dos Campos,"39297",auto,"2017","-45,845,306","-23,247,611","03","30",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.34,-24,"104",2015-07-02 14:03:58-03,JBP,HPL,"5343",S,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera var. angustifolia,NA,Declieuxia cordigera var. angustifolia,Müll. Arg.,M.F. Calió,H. Lorenzi,"5652","2005","10","08",NA,Brasil,SP,"Coletado ao longo da rodovia, em beira de rodovia.",NA,NA,NA,NA,-48.34,-24,NA,NA,Capão Bonito,"39505",auto,"2012",NA,NA,"04","20",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"105",2019-07-26 11:41:11-03,IPA,IPA,"10368",S,Plantae,Plantae,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll. Arg.,"Kirkbride, J.H.","Pickel, B.","10368","1940","03","03",Southern America,Brasil,São Paulo,bosque. No campo.,NA,NA,IPA0010368,NA,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,"1982",NA,NA,"01",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"106",2019-02-15 11:49:27-02,IPA,IPA,"10314",S,Plantae,Plantae,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll. Arg.,"Gehrt, A.","Pickel, B.","4466","1939","12","17",Southern America,Brasil,São Paulo,bosque. No campo.,NA,NA,IPA0010314,NA,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2599983215332,-23.5300006866455,"190",2021-03-01 16:39:19-03,UNICAMP,UEC,"105402",S,Plantae,Magnoliopsida,NA,Rubiaceae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,"Oliveira, JA","Tozzi, AMGA; Galvão, JC; Moreira, JLA; Santos, K; Filliettaz, AM; Mendonça Filho, CV","333","1998","12","03",NA,Brazil,São Paulo,NA,NA,"Subarbusto, flores roxas; cerrado fechado",UEC001355,UEC001355,-47.2599983215332,-23.5300006866455,"680","680",Alumínio,"9250",auto,"2012",NA,NA,"09",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2599983215332,-23.5300006866455,"191",2021-03-01 16:39:19-03,UNICAMP,UEC,"110038",S,Plantae,Magnoliopsida,NA,Rubiaceae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,NA,"Amaral, MCE; Bittrich, V","97170","1997","10","12",NA,Brazil,São Paulo,"Rodovia Raposo Tavares, sentido Alumínio-Sorocaba",NA,"Arbusto, flores azul escuro.; campo cerrado",UEC065092,UEC065092,-47.2599983215332,-23.5300006866455,NA,NA,Alumínio,"9250",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2900009155273,-23.2600002288818,"192",2021-03-01 16:39:19-03,UNICAMP,UEC,"68670",S,Plantae,Magnoliopsida,NA,Rubiaceae,Declieuxia,cordigera,cordigera,Declieuxia cordigera cordigera,Mart. & Zucc. ex Schult. & Schult.f.,"Jung, SL","Silva, SM; Sousa, WS","25414","1987","01","06",NA,Brazil,São Paulo,Área de Proteção Ambiental,NA,"Erva de flores roxas, pequenas; coletada em campo cerrado.; coletada em campo cerrado",UEC065082,UEC065082,-47.2900009155273,-23.2600002288818,NA,NA,Itu,"22309",auto,"2006",NA,NA,"10","29",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"193",2021-03-01 16:39:19-03,UNICAMP,UEC,"94768",S,Plantae,Magnoliopsida,NA,Rubiaceae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,"Oliveira, JA","Marcondes-Ferreira, W; Semir, J; Hind, DJN; Dutilh, JHA; Nakajima, JN; Belinello, R","1538","1997","11","06",NA,Brazil,São Paulo,"Estreito, perto do Rio Grande",NA,"Flores violeta.; cerrado-campo rupestre",UEC001340,UEC001340,-47.4700012207031,-20.25,NA,NA,Pedregulho,"27552",auto,"2012",NA,NA,"09",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"194",2021-03-01 16:39:19-03,UNICAMP,UEC,"94655",S,Plantae,Magnoliopsida,NA,Rubiaceae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,"Oliveira, JA","Marcondes-Ferreira, W; Semir, J; Hind, DJN; Dutilh, JHA; Nakajima, JN; Belinello, R","1538","1997","11","06",NA,Brazil,São Paulo,"Estreito, perto do Rio Grande",NA,"Flores violeta.; cerrado-campo rupestre",UEC001343,UEC001343,-47.4700012207031,-20.25,NA,NA,Pedregulho,"27552",auto,"2012",NA,NA,"09",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"195",2021-03-01 16:39:19-03,UNICAMP,UEC,"115851",S,Plantae,Magnoliopsida,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Jung, SL","Freitas, L; San Martin-Gajardo, I","06","1997","12","27",NA,Brazil,São Paulo,NA,NA,"Habito/altura: erva/20 cm&nf;Flores: corola lilás; Campo de altitude.",UEC110175,UEC110175,-44.5699996948242,-22.6399993896484,NA,NA,São José do Barreiro,"30784",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"196",2021-03-01 16:39:19-03,UNICAMP,UEC,"104705",S,Plantae,Magnoliopsida,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Jung, SL","Freitas, L; San Martin-Gajardo, I","06","1997","12","27",NA,Brazil,São Paulo,NA,NA,"Habito/altura: erva/20 cm&nf;Flores: corola lilás; Campo de altitude.",UEC065081,UEC065081,-44.5699996948242,-22.6399993896484,NA,NA,São José do Barreiro,"30784",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"197",2021-03-01 16:39:19-03,UNICAMP,UEC,"109263",S,Plantae,Magnoliopsida,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,NA,"Freitas, L","727","1999","10","16",NA,Brazil,São Paulo,"Área à direita da guarita do Ibama, divisa com a fazenda Mariana.",NA,"Habito/altura: erva/20 cm&nf;Flores: corola violeta&nf;Obs.: frutos violeta; Campo de Altitude",UEC065084,UEC065084,-44.5699996948242,-22.6399993896484,NA,NA,São José do Barreiro,"30784",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"198",2021-03-01 16:39:19-03,UNICAMP,UEC,"87614",S,Plantae,Magnoliopsida,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Jung, SL; et al.","Hoehne, FC",s.n.,"1931","11","27",NA,Brazil,São Paulo,Parque do Estado.,NA,"Campo alto, fl. roxo-lilas. &nf;; Ex. 1ª Secção Botanica e Agronomia do Instituto Biologico",UEC065083,UEC065083,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,"2006",NA,NA,"10","29",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"199",2021-03-01 16:39:19-03,UNICAMP,UEC,"87614",S,Plantae,Magnoliopsida,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Jung, SL","Hoehne, FC",s.n.,"1931","11","27",NA,Brazil,São Paulo,Parque do Estado. Ec. 1ª Seccção Botanica e Agronomica do Instituto Biologico.,NA,"fl. roxo-lilas.; Campo alto",UEC065083,UEC065083,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,"2006",NA,NA,"10","29",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.616639,-22.733889,"222",2021-03-16 17:52:32-03,UCS,HUCS,"51277",PreservedSpecimen,Plantae,Angiospermae,Gentianales,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll. Arg.,"Roncen, B.P.","Gonzatti, F.","4393","2018","04","30",NA,Brasil,São Paulo,Parque Nacional da Serra de Bocaina,NA,"em barranco de estrada, pedregoso, ao sol. Flores violáceas.",NA,NA,-44.616639,-22.733889,"1513","1513",São José do Barreiro,NA,NA,"2020","-44.616639","-22.733889","11",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2900009155273,-23.2600002288818,"232",2020-12-21 16:43:12-03,MBM,MBM,"316172",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult & Schult. f.,"Oliveira, J.A.","Silva, S.M.; Souza, W.S.; Souza, W.S.","1082","1987","01","06",Southern America,Brazil,São Paulo,Fazenda São Miguel,NA,"Erva de flores roxas.; Campo cerrado.",MBM316172,MBM316172,-47.2900009155273,-23.2600002288818,NA,NA,Itu,"22309",auto,"2019",NA,NA,"02","22",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2200012207031,-23.6499996185303,"245",2020-12-21 16:43:12-03,MBM,MBM,"292247",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,cordigera,Declieuxia cordigera cordigera,Mart. & Zucc. ex Schult & Schult. f.,"Oliveira, J.A.","Yano, T.; Yano, O.; Yano, O.","59","1985","11","16",Southern America,Brazil,São Paulo,Estrada para Bairro dos Gabriel km 63 da SP-250,NA,"Planta muito pequena, flores lilás-escuro.",MBM292247,MBM292247,-47.2200012207031,-23.6499996185303,NA,NA,Ibiúna,"43112",auto,"2019",NA,NA,"02","21",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"246",2019-11-01 15:28:38-03,PUC-RIO,FCAB,"2321",PreservedSpecimen,Plantae,NA,Angiospermae,Rubiaceae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,NA,P. Capell S.J.,s.n.,"1952","12","15",NA,Brasil,São Paulo,NA,NA,NA,"002321",NA,-45.5900001525879,-22.7299995422363,NA,NA,Campos do Jordão,"21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6800003051758,-23.3500003814697,"289",2015-09-04 16:28:19-03,MNHN,RECOLNAT_MNHN_P,P04541724,PreservedSpecimen,NA,NA,NA,Rubiaceae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,NA,"Hoehne, F.C.|Gehrt, A.",NA,"1936","11","10",NA,Brasil,São Paulo,NA,hb,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04541724' target='other'> <mi>dwc_moreinfo</mi></a>,P04541724,P04541724_01,-47.6800003051758,-23.3500003814697,NA,NA,Iperó,"17831",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8800010681152,-23.1700000762939,"290",2015-09-04 14:16:00-03,MNHN,RECOLNAT_MNHN_P,P04009199,PreservedSpecimen,NA,NA,NA,Rubiaceae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,NA,"Mimura, I.",NA,"1961","11","14",NA,Brasil,São Paulo,"Município de São José dos Campos: uma área disjuntiva de cerrado, de várias centenas de km2, 74-77 km ao SSE em linha reta da praça principal de São José dos Campos. 400-800 m ao oeste da estrada para Paraibuna.",hb,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009199' target='other'> <mi>dwc_moreinfo</mi></a>,P04009199,P04009199_01,-45.8800010681152,-23.1700000762939,NA,NA,São José dos Campos,"39297",auto,NA,NA,NA,NA,NA,NA,"88",NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"291",2015-09-04 14:15:59-03,MNHN,RECOLNAT_MNHN_P,P04009188,PreservedSpecimen,NA,NA,NA,Rubiaceae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,NA,Riedel,NA,"1833","11","1",NA,Brasil,São Paulo,Taubaté et S. Carlos.,hb,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009188' target='other'> <mi>dwc_moreinfo</mi></a>,P04009188,P04009188_01,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,NA,NA,NA,NA,NA,NA,"1519",NA,NA,"35",São Paulo,SP,Sudeste
-47.2200012207031,-23.6499996185303,"366",2017-11-10 12:16:00-02,MO,MOBOT,"3104418",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,cordigera,Declieuxia cordigera cordigera,NA,NA,T. Yano|O. Yano,Yano 59,"1985","11","16",South America,Brazil,São Paulo,"Estrada para Bairro dos Gabriel, km 63 da SP-250",NA,NA,NA,NA,-47.2200012207031,-23.6499996185303,NA,NA,Ibiúna,"43112",auto,NA,NA,NA,NA,NA,NA,NA,NA,"1","35",São Paulo,SP,Sudeste
-47.2599983215332,-23.5300006866455,"391",2021-03-04 11:06:17-03,UFRB,HURB,"1888",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. ex Schult. & Schult.f.,J.Jardim,"Amaral, M.C.E.; et al.",97/170,"1997","10","12",NA,Brasil,São Paulo,"Rod. Raposo Tavares, sent. Alumínio-Sorocaba;",NA,n.º de coleta: 97/170.,HURB000001888,NA,-47.2599983215332,-23.5300006866455,NA,NA,Alumínio,"9250",auto,"2012",NA,NA,"11",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
