X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,phylum,order,continentOcean,preparationType,coordinatePrecision,geoFlag,class,typeStatus,fieldNumber,individualCount,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.735,-23.8356,"15",2021-03-15 16:37:00-03,NY,NYBG,"887322",PreservedSpecimen,Plantae,Melastomataceae,Leandra,amplexicaulis,Leandra amplexicaulis,DC.,"M. L. D. R. Souza; J. F. A. Baumgratz",NA,NA,NA,S. A. P. de Godoy,406-A,"1995","02","15",Brazil,São Paulo,São Paulo,"Jd. Novo Parelheiros, sítio do Sr. José Guilguer Reimberg (José Toco), à direita na Estrada Eng° Marsilac, após o entroncamento com a Estarda da Colônia.",-46.735,-23.8356,NA,NA,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1092230' target='other'> <mi>dwc_moreinfo</mi></a>,NY00887322,NY00887322_01,Magnoliophyta,Myrtales,South America,sheet,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.29971,-23.777841,"39",2021-03-15 16:37:00-03,NY,NYBG,"520479",PreservedSpecimen,Plantae,Melastomataceae,Leandra,longistyla,Leandra longistyla,Cogn.,C. Hansen,NA,NA,NA,T. M. Pedersen,"5024","1959","01","22",Brazil,São Paulo,Cubatao,Paranapiacaba,-46.29971,-23.777841,NA,NA,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=208181' target='other'> <mi>dwc_moreinfo</mi></a>,NY00520479,NY00520479_01,Magnoliophyta,Myrtales,South America,sheet,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.63,-23.5403,"41",2021-03-15 16:37:00-03,NY,NYBG,"558664",PreservedSpecimen,Plantae,Melastomataceae,Leandra,longistyla,Leandra longistyla,Cogn.,R. Goldenberg,NA,NA,NA,K. Mizoguchi,867bis,"1978","12","10",Brazil,São Paulo,Sao Paulo,"Santa Amalo, 47 km S from Sao Paulo City",-46.63,-23.5403,NA,NA,"780","780",<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=537374' target='other'> <mi>dwc_moreinfo</mi></a>,NY00558664,NY00558664_01,Magnoliophyta,Myrtales,South America,sheet,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.621883,-23.654505,"42",2021-03-15 16:37:00-03,NY,NYBG,"520492",PreservedSpecimen,Plantae,Melastomataceae,Leandra,pectinata,Leandra pectinata,Cogn.,N. A. Rosa,NA,NA,NA,N. A. Rosa,"3983","1980","11","28",Brazil,São Paulo,Sao Paulo,Parque estadual da Fontes do Ipiranga,-46.621883,-23.654505,NA,NA,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=716240' target='other'> <mi>dwc_moreinfo</mi></a>,NY00520492,NY00520492_01,Magnoliophyta,Myrtales,South America,sheet,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.4097,-23.71,"43",2021-03-15 16:37:00-03,NY,NYBG,"520491",PreservedSpecimen,Plantae,Melastomataceae,Leandra,pectinata,Leandra pectinata,Cogn.,F. C. Hoehne,NA,NA,NA,F. C. Hoehne,"4459","1920","01","05",Brazil,São Paulo,Ribeirao Pires,"Alto da Serra; da Estaçao Biologica",-46.4097,-23.71,NA,NA,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=716241' target='other'> <mi>dwc_moreinfo</mi></a>,NY00520491,NY00520491_01,Magnoliophyta,Myrtales,South America,sheet,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"52",2019-12-12 15:31:46-03,UFABC,HUFABC,"002220",PreservedSpecimen,Plantae,Melastomataceae,Leandra,amplexicaulis,Leandra amplexicaulis,DC.,"M. Keiller; J.H.L.El Ottra","2019","05",NA,"M. Keiller; J. H. L. El Ottra","5","2019","04","01",Brasil,São Paulo,São Paulo,"Parque CIENTEC, Trilha das mudanças climáticas. Remanescente de floresta úmida",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Arbusto ca. 1 m. Flores velhas rosas, frutos roxos.",HUFABC002220,NA,Angiospermas,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"56",2020-11-04 11:13:22-03,ESALQ,ESA,"96188",PreservedSpecimen,Plantae,Melastomataceae,Leandra,amplexicaulis,Leandra amplexicaulis,NA,"Souza, M.L.D. & Baumgratz,J.F.A.",NA,NA,NA,"Saran, S.M.","6.0","1982","09","01",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,ESA096188,NA,Magnoliophyta,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.25,-24.16,"57",2020-11-04 11:13:28-03,ESALQ,ESA,"84784",PreservedSpecimen,Plantae,Melastomataceae,Leandra,longistyla,Leandra longistyla,Cogn.,NA,NA,NA,NA,"Viani, R.A.G.; Souza, S.C.P.M.; Gusson, E.; Cavallari Neto, M.; Melo, A.C.G.; Paula-Souza, J.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.","175.0","2003","04","20",Brasil,São Paulo,Ribeirão Grande,"Parque Estadual Intervales, trilha da caçadinha com início na estrada do Carmo, vegetação secundária (capoeirão) de Floresta Ombrófila Densa Montana com intensa exploração de palmito e madeira",-48.25,-24.16,"-48.25","-24.16","750","750","Subarbusto 60 cm, frutos avermelhados",ESA084784,ESA084784,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.964722,-22.898333,"70",2021-03-01 16:34:11-03,UNICAMP,UEC,"070421",S,Plantae,Melastomataceae,Leandra,amplexicaulis,Leandra amplexicaulis,A.DC.,"Souza, MLDR","2005",NA,NA,"Tamashiro, JY; Ivanauskas, NM; Souza, J de P; Miyagi, PH; Belinello, R; Fernandes, GD","911","1995","04","14",Brazil,São Paulo,São José dos Campos,"distrito de São Francisco Xavier, caminho para cachoeira das Couves.",-45.964722,-22.898333,"-45.964722","-22.898333","1000","1000","arvoreta de 2m, cálice vermelho, início de frutificação .",UEC022784,UEC022784,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.638611,-23.421111,"71",2021-03-01 16:34:11-03,UNICAMP,UEC,"150957",S,Plantae,Melastomataceae,Leandra,amplexicaulis,Leandra amplexicaulis,A.DC.,"Cielo-Filho, R","2008","04",NA,"Arzolla, FARDP; Vilela, FESP; Cielo-Filho, R; Gregorato, V","1313","2008","03","18",Brazil,São Paulo,Mairiporã,"Parque Estadual da Cantareira, Núcleo Águas Claras.",-46.638611,-23.421111,"-46.638611","-23.421111","1060","1060","Arvoreta 1m de altura. Flores brancas.; Floresta Ombrófila Densa Montana.",UEC022780,UEC022780,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"74",2021-03-01 16:34:11-03,UNICAMP,UEC,"96394",S,Plantae,Melastomataceae,Leandra,amplexicaulis,Leandra amplexicaulis,A.DC.,"Goldenberg, R","2012",NA,NA,"Simão-Bianchini, R; Ferreira, GMP; Neves, LF; Garcia, RJF","879","1996","01","17",Brazil,São Paulo,São Paulo,Clube da Mata Ana Paula Estrada Pedro Tico 400 - Cipó - 496-2565.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Subarbusto ca. 70 cm alt., no interior da mata. Brácteas, sépalas, pétalas, filetes e estiletes alvos, anteras roxas. Frutos com brácteas e sépalas avermelhadas.",UEC050853,UEC050853,Magnoliopsida,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"75",2021-03-01 16:34:11-03,UNICAMP,UEC,"96392",S,Plantae,Melastomataceae,Leandra,amplexicaulis,Leandra amplexicaulis,A.DC.,"Goldenberg, R","2012",NA,NA,"Simão-Bianchini, R; Garcia, RJF; Ferreira, GMP; Neves, LF","955","1996","01","19",Brazil,São Paulo,São Paulo,Engenheiro Marsilac - Bacia do Capivari e Monus.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Subarbusto ca. 70 cm de altura. Brácteas hialinas creme esbranquiçadas, sépalas hialinas rosadas, antera alvas.",UEC050824,UEC050824,Magnoliopsida,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.781667,-22.455556,"76",2021-03-01 16:34:16-03,UNICAMP,UEC,"83904",S,Plantae,Melastomataceae,Leandra,pectinata,Leandra pectinata,Cogn.,"Chiea, SAC","1997","05",NA,"Koch, I; Árbocz, GF; et al.","467","1996","05","23",Brazil,São Paulo,Queluz,Margens do Rio das Cruzes.,-44.781667,-22.455556,"-44.781667","-22.455556",NA,NA,"Arbusto de 2,5m; frutos maduros negros com cálice e brácteas vermelhas.; mata ciliar.",UEC044976,UEC044976,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4599990844727,-22.9200000762939,"79",2021-03-01 16:34:16-03,UNICAMP,UEC,"77163",S,Plantae,Melastomataceae,Leandra,pectinata,Leandra pectinata,Cogn.,"Goldenberg, R","1996","05",NA,"Cordeiro, I; Rossi, L; Pastore, JA; Lopes Da Silva, E","1344","1994","03","30",Brazil,São Paulo,Pindamonhangaba,"Ribeirão Grande, Fazenda São Sebastião do Ribeirão Grande.",-45.4599990844727,-22.9200000762939,NA,NA,"900","900","Arvoreta, cerca de 3m de altura. Brácteas e cálices róseos.; Mata pluvial montana. Beira de Rio",UEC044962,UEC044962,Magnoliopsida,NA,NA,NA,"24176",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5,-23.9599990844727,"80",2021-03-01 16:34:16-03,UNICAMP,UEC,"72882",S,Plantae,Melastomataceae,Leandra,pectinata,Leandra pectinata,Cogn.,"Chiea, SAC","1997","05",NA,"Bernacci, LC; Andrade, PRP; Belinello, R; Falivene, SMP; Silva, AMC","927","1995","01","09",Brazil,São Paulo,Tapirai,NA,-47.5,-23.9599990844727,NA,NA,NA,NA,"Arbusto ca. 1,20m, flores rosadas estames lilases.; Capoeira.",UEC044960,UEC044960,Magnoliopsida,NA,NA,NA,"41034",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5046997070312,-24.7563991546631,"123",2020-12-21 16:34:10-03,MBM,MBM,"271597",PreservedSpecimen,Plantae,Melastomataceae,Leandra,amplexicaulis,Leandra amplexicaulis,DC.,"Goldenberg, R.",NA,NA,NA,"Ribas, O.S.; Vaz, J.; Vaz, J.","4622","2002","04","06",Brazil,São Paulo,Barra do Turvo,Bela Vista,-48.5046997070312,-24.7563991546631,NA,NA,NA,NA,NA,MBM271597,MBM271597,NA,NA,Southern America,NA,"38172",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"124",2020-12-21 16:34:10-03,MBM,MBM,"100614",PreservedSpecimen,Plantae,Melastomataceae,Leandra,amplexicaulis,Leandra amplexicaulis,DC.,"Souza, M.L.R.",NA,NA,NA,"Rosa, N.A.; et al.; et al.","3983",NA,NA,NA,Brazil,São Paulo,São Paulo,Parque Estadual do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,MBM100614,MBM100614,NA,NA,Southern America,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.621667,-23.406944,"163",2021-02-11 17:19:41-03,UFPR,UPCB,"62555",PreservedSpecimen,Plantae,Melastomataceae,Leandra,amplexicaulis,Leandra amplexicaulis,DC.,"Goldenberg, R.","2008","01","01","Arzolla, F.A.R.D.P.","1270","2008","02","18",Brasil,São Paulo,Mairiporã,"Parque Estadual da Cantareira, região do pinheirinho.",-46.621667,-23.406944,"-46.621667","-23.406944","1110","1110","Arbustiva, flores brancas e anteras róseas..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.467778,-23.273056,"177",2021-02-11 17:19:41-03,UFPR,UPCB,"95573",PreservedSpecimen,Plantae,Melastomataceae,Leandra,amplexicaulis,Leandra amplexicaulis,DC.,"Gondenberg, R.","2018",NA,NA,"Boscolo, D.","15","2015","12","15",Brasil,São Paulo,Ñazaré Paulista,Area de floresta secundaria com pasto não manejado adjacente com propriedade particular.,-46.467778,-23.273056,"-46.467778","-23.273056","860.7","860.7","Arbusto. Flor com petalas alvas, estames com anteras falciformes rosadas.",UPCB0039889,UPCB0039889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5800018310547,-23.3099994659424,"183",2021-02-11 17:19:41-03,UFPR,UPCB,"62553",PreservedSpecimen,Plantae,Melastomataceae,Leandra,amplexicaulis,Leandra amplexicaulis,DC.,"Goldenberg, R.","2008","01","01","Arzolla, F.A.R.D.P.","865","2005","07","20",Brasil,São Paulo,Mairiporã,"Parque Estadual da Cantareira, região do Pinheirinho, trilha.",-46.5800018310547,-23.3099994659424,NA,NA,"1040","1040","Arvoreta, 2m, inflorescência rósea e frutos arroxeados.Floresta ombrófila densa montana, UTM 7.410.810 N e 335.200 E..",NA,NA,NA,NA,NA,NA,"15840",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.4599990844727,"188",2021-02-11 17:19:41-03,UFPR,UPCB,"72920",PreservedSpecimen,Plantae,Melastomataceae,Leandra,amplexicaulis,Leandra amplexicaulis,DC.,"Reginato, M.","2012","03","01","Reginato, M.","1313","2012","02","13",Brasil,São Paulo,Guarulhos,"P.E. da Cantareira, Núcleo Cabuçu, Trilha da Cachoeira",-46.5299987792969,-23.4599990844727,NA,NA,NA,NA,"Arbusto 1m, estéril. Material em sílica..",UPCB0012690,UPCB0012690,NA,NA,NA,NA,"26398",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.63333,-23.6,"197",2015-08-08 05:51:00-03,MO,MOBOT,"3227122",PreservedSpecimen,Plantae,Melastomataceae,Leandra,amplexicaulis,Leandra amplexicaulis,DC.,J.J. Wurdack,NA,NA,NA,George Eiten|W.D. Clayton,Eiten 5782,"1965","1","8",Brazil,São Paulo,NA,"Município de São Paulo: Parque do Estado (on old maps Parque de Agua Funda), grounds of the Instituto de Botânica. 10.1 km. south and 2.2 km. east of center of São Paulo (Praca de Sé).",-46.63333,-23.6,NA,NA,"810.00000000",NA,NA,NA,NA,NA,NA,South America,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.727222,-23.948333,"231",2021-02-08 13:25:35-03,UFBA-IMS,HVC,"5051",PreservedSpecimen,Plantae,Melastomataceae,Leandra,amplexicaulis,Leandra amplexicaulis,DC.,"Barretto,E.H.P.",NA,NA,NA,"E.H.P.Barretto; F.F.Pascalicchio; O.S.Anjos Neto","325","2014","11","05",Brasil,São Paulo,São Paulo,"Marsilac, Sítio Maravilha. Trilha da Cachoeira do Sagui.",-46.727222,-23.948333,46º43'38''W,23º56'54''S,"780","780",Flores com anteras róseas Habitat: Mata Secundária Habito: Arbusto,HVC00005051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.63,-23.6,"253",2020-09-12 05:00:02-03,US,US,"2687178",PreservedSpecimen,Plantae,Melastomataceae,Leandra,amplexicaulis,Leandra amplexicaulis,DC.,NA,NA,NA,NA,G. Eiten & W. D. Clayton,"5782","1965","1","8",Brazil,São Paulo,São Paulo,"Parque do Estado (on old maps Parque de Agua Funda), grounds of the Instituto de Botânica. 10,1km south and 2.2km east of center São Paulo (Praça da Sé)",-46.63,-23.6,NA,NA,"810",NA,NA,US01901504,US01901504_01 US01901504_02,NA,Myrtales,South America - Neotropics,NA,NA,NA,Dicotyledonae,NA,NA,"1",NA,"35",São Paulo,SP,Sudeste
-44.781667,-22.455556,"259",2019-11-13 11:25:22-03,USP,SPF,"115182",PreservedSpecimen,Plantae,Melastomataceae,Leandra,amplexicaulis,Leandra amplexicaulis,DC.,"Chiea, SAC","1997","09",NA,"Koch, I","467","1996","05","23",Brasil,São Paulo,Queluz,NA,-44.781667,-22.455556,"-44.781667","-22.455556",NA,NA,NA,SPF00115182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.964722,-22.898333,"263",2019-11-13 11:25:22-03,USP,SPF,"98962",PreservedSpecimen,Plantae,Melastomataceae,Leandra,amplexicaulis,Leandra amplexicaulis,DC.,"Baumgratz, JFA; Souza, MLD","2004",NA,NA,"Tamashiro, JY","911","1995","04","14",Brasil,São Paulo,São José dos Campos,NA,-45.964722,-22.898333,"-45.964722","-22.898333","1000","1000",NA,SPF00098962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5,-23.9599990844727,"264",2019-11-13 11:25:24-03,USP,SPF,"92887",PreservedSpecimen,Plantae,Melastomataceae,Leandra,pectinata,Leandra pectinata,Cogn.,"Leonor Souza, M; Baumgratz, JFA","1994","05",NA,"Mello-Silva, R","895","1994","05","11",Brasil,São Paulo,Tapiraí,NA,-47.5,-23.9599990844727,NA,NA,"900","950",NA,SPF00092887,NA,NA,NA,NA,NA,"41034",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
