X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,yearIdentified,coordinatePrecision,geoFlag,verbatimLongitude,monthIdentified,dayIdentified,verbatimLatitude,typeStatus,fieldNumber,minimumElevationInMeters,maximumElevationInMeters,class,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.929189,-25.092119,"33",2019-11-01 15:06:13-03,UnB,UB,"183552",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Myrtaceae,Myrcia,hexasticha,Myrcia hexasticha,Kiaersk.,"Staggemeier, VG","Staggemeier, VG; Camargo, MGG","802","2012","06","08",Southern America,Brasil,São Paulo,Cananéia,"Parque Estadual da Ilha do Cardoso, Cananéia/SP.",-47.929189,-25.092119,NA,"Tronco liso e verde brilhante soltando placas marrons. Folhas verticiladas, saindo de 3 a 4 no mesmo eixo. Estéril. Indivíduo 185 da fenologia. Árvore com 4 m de altura.; Floresta de Planície Tropical Úmida, solo argiloso.",NA,NA,"2012",NA,NA,"-47.929189","06","09","-25.092119",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.929189,-25.092119,"34",2019-11-01 15:06:13-03,UnB,UB,"183553",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Myrtaceae,Myrcia,hexasticha,Myrcia hexasticha,Kiaersk.,"Staggemeier, VG","Staggemeier, VG; Camargo, MGG","803","2012","06","08",Southern America,Brasil,São Paulo,Cananéia,"Parque Estadual da Ilha do Cardoso, Cananéia/SP.",-47.929189,-25.092119,NA,"Tronco liso e verde brilhante soltando placas marrons. Folhas verticiladas, saindo de 3 a 4 no mesmo eixo. Estéril. Árvore com 4 m de altura. Indivíduo 186 da fenologia.; Floresta de Planície Tropical Úmida, solo argiloso.",NA,NA,"2012",NA,NA,"-47.929189","06","09","-25.092119",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7799987792969,-24.1800003051758,"35",2019-10-03 10:04:18-03,UFSCar,SORO,"7642",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Myrcia,hexasticha,Myrcia hexasticha,Kiarersk.,E.H.P.Barreto,"Garcia, R.J.F.; Branco, F.R.; Branco, F.","2569","2005","09","24",NA,Brasil,São Paulo,Itanhaém,Rio Preto. Mata ciliar.,-46.7799987792969,-24.1800003051758,NA,"Árvore, 5m alt.; botões, ramos da inflorescência verdes a vináceos. Voucher de estudo paleoambiental (IG-UNICAMP).",NA,NA,"2014","26998",auto,NA,"01",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"38",2021-03-04 15:45:32-03,IF,SPSF,"15715",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Myrcia,hexasticha,Myrcia hexasticha,Kiaersk.,Osny T. Aguiar,J.B.Baitello & S.M.Borges,"91","1981","11","11",América do Sul,Brasil,SP,Cananéia,Parque Estadual da Ilha do Cardoso,-47.9199981689453,-25.0100002288818,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta de folhas coriáceas; botões jovens esverdeados.; GEOGRAFIA: Área de Restinga;",NA,NA,"2017","37574",auto,NA,"08","25",NA,NA,NA,NA,NA,Magnoliopsida,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"40",2021-02-08 12:44:09-03,UFRGS,ICN,"120213",S,Plantae,Dicotyledon,NA,Myrtaceae,Myrcia,hexasticha,Myrcia hexasticha,Kiaersk.,"Sobral, M","Person, VG; et al.",s.n.,"1993","01","29",América do Sul,Brasil,SP,Cananéia,Capuava 10km ao norte de Ariri,-47.9199981689453,-25.0100002288818,NA,"Árvore, 8m; fruto roxo escuro, quase preto. Restinga higrófila. V. Kiaerskou, Enum. Myrt. Bras.: 72. 1893.",NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"42",2019-11-21 10:12:11-03,IBt,SP,"244416",S,Plantae,NA,NA,Myrtaceae,Myrcia,hexasticha,Myrcia hexasticha,Kiaersk.,"Aguiar, OT","Melo, MMRF; Penina, A","690","1987","01","19",NA,Brasil,São Paulo,Cananéia,"Ilha do Cardoso, Estrada de captação de água",-47.9199981689453,-25.0100002288818,NA,"Árvore ca. 10m alt., frutos maduros pretos, adocicados, as margens do rio Perequê",NA,NA,"1990","37574",auto,NA,"12","18",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"43",2019-11-21 10:12:11-03,IBt,SP,"254378",S,Plantae,NA,NA,Myrtaceae,Myrcia,hexasticha,Myrcia hexasticha,Kiaersk.,"Kawasaki, ML","Rodrigues, M",s.n.,"1992","02","15",NA,Brasil,São Paulo,Cananéia,"Ilha do Cardoso, Próximo ao rio Araçaúba",-47.9199981689453,-25.0100002288818,NA,"Árvore ca. 4m alt., crescendo em restinga, fruto cor vinho. Projeto M ico Leão Caiçara",NA,NA,"1997","37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"44",2019-11-21 10:12:11-03,IBt,SP,"163585",S,Plantae,NA,NA,Myrtaceae,Myrcia,hexasticha,Myrcia hexasticha,Kiaersk.,"Aguiar, OT","De-Grande, DA; Lopes, EA","352","1979","11","16",NA,Brasil,São Paulo,Cananéia,"Ilha do Cardoso, Trilha de acesso ao trapiche",-47.9199981689453,-25.0100002288818,NA,"Árvore ca. 6m alt., flores brancas",NA,NA,"1990","37574",auto,NA,"12","18",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"45",2019-11-21 10:12:11-03,IBt,SP,"329432",S,Plantae,NA,NA,Myrtaceae,Myrcia,hexasticha,Myrcia hexasticha,Kiaersk.,"Kawasaki, ML","Fávero, OA; Born, GCC",s.n.,"1992",NA,NA,NA,Brasil,São Paulo,Iguape,Estação Ecológica Juréia-Itatins,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"46",2019-11-21 10:12:11-03,IBt,SP,"329443",S,Plantae,NA,NA,Myrtaceae,Myrcia,hexasticha,Myrcia hexasticha,Kiaersk.,"Kawasaki, ML","Fávero, OA; Born, GCC; Martins, OT","355","1992","02","13",NA,Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Beira do rio da Cachoeira do Guilherme",-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
