X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,barcode,imagecode,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,locality,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,recordNumber,coordinatePrecision,geoFlag,phylum,order,typeStatus,continentOcean,preparationType,class,relatedCatalogItem,relationshipType,previousCatalogNumber,fieldNumber,individualCount,eventTime,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.992538,-25.197304,"18",2021-03-15 16:37:00-03,NY,NYBG,"374876",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,inornatum,Chrysophyllum inornatum,Mart.,Brazil,São Paulo,Cananéia,-47.992538,-25.197304,NA,NA,NY00374876,NY00374876_01,T. D. Pennington,NA,NA,NA,H. de F. Leitão Filho,"1979","12","11",Em beira de mata. Ilha do Cardoso,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=257042' target='other'> <mi>dwc_moreinfo</mi></a>,"10752",NA,NA,Magnoliophyta,Ericales,NA,South America,sheet,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9197,-25.0103,"29",2021-03-15 16:37:00-03,NY,NYBG,"374874",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,inornatum,Chrysophyllum inornatum,Mart.,Brazil,São Paulo,Cananéia,-47.9197,-25.0103,NA,NA,NY00374874,NY00374874_01,T. D. Pennington,NA,NA,NA,H. de F. Leitão Filho,"1979","12","11",NA,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=257040' target='other'> <mi>dwc_moreinfo</mi></a>,"10763",NA,NA,Magnoliophyta,Ericales,NA,South America,sheet,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.992538,-25.197304,"34",2021-03-15 16:37:00-03,NY,NYBG,"374875",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,inornatum,Chrysophyllum inornatum,Mart.,Brazil,São Paulo,Cananéia,-47.992538,-25.197304,NA,NA,NY00374875,NY00374875_01,T. D. Pennington,NA,NA,NA,H. de F. Leitão Filho,"1979","12","11",Ilha do Cardoso,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=257041' target='other'> <mi>dwc_moreinfo</mi></a>,"10788",NA,NA,Magnoliophyta,Ericales,NA,South America,sheet,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4097,-23.6203,"35",2021-03-15 16:37:00-03,NY,NYBG,"778250",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,inornatum,Chrysophyllum inornatum,Mart.,Brazil,São Paulo,Caraguatatuba,-45.4097,-23.6203,NA,NA,NY00778250,NY00778250_01,M. F. Melo,NA,NA,NA,I. Cordeiro,"2000","11","21","Parque Estadual da Serra do Mar, Nucleo Caraguatatuba, trilha dos Tropeiros","140","140",<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=257037' target='other'> <mi>dwc_moreinfo</mi></a>,"2375",NA,NA,Magnoliophyta,Ericales,NA,South America,sheet,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.204722,-24.110555,"74",2020-11-04 11:19:37-03,ESALQ,ESA,"128162",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,inornatum,Chrysophyllum inornatum,NA,Brasil,São Paulo,Tapiraí,-47.204722,-24.110555,"-47.204722","-24.110555",ESA128162,ESA128162,"Ivanauskas, N.M.","2013",NA,NA,"Virillo, C.B.","2013","04","01","Reserva Particular da Votorantim (CBA). UHE - Trilha da Chaminé, Floresta Ombrófila Densa na beira do ribeirão do veado","269","269",face abaxial glauca,"143.0",NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5046997070312,-24.7563991546631,"76",2020-11-04 11:19:37-03,ESALQ,ESA,"95238",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,inornatum,Chrysophyllum inornatum,Mart.,Brasil,São Paulo,Barra do Turvo,-48.5046997070312,-24.7563991546631,NA,NA,ESA095238,NA,"Rodrigues, R.R.",NA,NA,NA,"Braidotti, J.C. et al.","2005","03","30",NA,NA,NA,NA,"130.0","38172",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"77",2020-11-04 11:19:37-03,ESALQ,ESA,"93314",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,inornatum,Chrysophyllum inornatum,Mart.,Brasil,São Paulo,Eldorado,-48.0999984741211,-24.5200004577637,NA,NA,ESA093314,NA,NA,NA,NA,NA,"Destefani, A.C.C. et al.","2005","03","28",NA,NA,NA,NA,"154.0","38804",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"78",2020-11-04 11:19:37-03,ESALQ,ESA,"105528",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,inornatum,Chrysophyllum inornatum,NA,Brasil,São Paulo,São Miguel Arcanjo,-47.9900016784668,-23.8700008392334,NA,NA,ESA105528,NA,"Aguiar, O.T.","2002","03","17","Aguiar, O.T.","2002","03","13",NA,NA,NA,NA,NA,"27904",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"79",2020-11-04 11:19:37-03,ESALQ,ESA,"109717",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,inornatum,Chrysophyllum inornatum,NA,Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,ESA109717,NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes,NA,NA,NA,"29299.0","34059",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5,-23.9599990844727,"80",2020-11-04 11:19:37-03,ESALQ,ESA,"123656",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,inornatum,Chrysophyllum inornatum,NA,Brasil,São Paulo,Tapiraí,-47.5,-23.9599990844727,NA,NA,ESA123656,ESA123656,"Ivanauskas, N.M.","2013","04","30","Colletta, G.D. ; Souza, V.C.","2013","04","30","Reserva Particular da Votorantim (CBA), Trilha da Serraria.",NA,NA,"Árvore, 3m","1044.0","41034",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
