X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,phylum,order,coordinatePrecision,individualCount,geoFlag,continentOcean,preparationType,previousCatalogNumber,infraspecificEpithet,class,relatedCatalogItem,typeStatus,relationshipType,fieldNumber,eventTime,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.63,-23.5403,"22",2021-03-15 16:37:00-03,NY,NYBG,"400335",PreservedSpecimen,Plantae,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia surinamensis,(Mez) L.B.Sm.,E. J. Gouda,NA,NA,NA,A. Gehrt,"24161","1929","08","17",Brazil,São Paulo,Sao Paulo,Pirajussára,-46.63,-23.5403,NA,NA,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=549131' target='other'> <mi>dwc_moreinfo</mi></a>,NY00400335,NY00400335_01,Magnoliophyta,Poales,NA,NA,NA,South America,sheet,NA,surinamensis,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.63,-23.5403,"88",2021-03-15 16:37:00-03,NY,NYBG,"400335",PreservedSpecimen,Plantae,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia surinamensis,(Mez) L.B.Sm.,E. J. Gouda,NA,NA,NA,A. Gehrt,"24161","1929","08","17",Brazil,São Paulo,Sao Paulo,Pirajussára,-46.63,-23.5403,NA,NA,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=549131' target='other'> <mi>dwc_moreinfo</mi></a>,NY00400335,NY00400335_01,Magnoliophyta,Poales,NA,NA,NA,South America,sheet,NA,surinamensis,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.492222,-22.881111,"108",2021-02-08 11:07:46-03,UNESP-IBB,BOTU,"27696",PreservedSpecimen,Plantae,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,L.,"Magalhães, J.H.R.","2010",NA,NA,"Magalhães, J.H.R.","110","2010","12","18",Brasil,São Paulo,Botucatu,Distrito de Rubião Júnior,-48.492222,-22.881111,48°29'32w,22°52'52s,NA,NA,"Epífita, 8 m, caule alongado, folhas acirculares, brácteas rosas, flores lilases",BOTU027696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.375,-22.875,"109",2021-02-08 11:07:46-03,UNESP-IBB,BOTU,"887",PreservedSpecimen,Plantae,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,L.,"Wanderley, M.G.L.","2006","07","29","Souza, E.L.","31","1972","09","06",Brasil,São Paulo,Botucatu,NA,-48.375,-22.875,48°22'30w,22°52'30s,NA,NA,Epífita,BOTU000887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.375,-22.875,"110",2021-02-08 11:07:46-03,UNESP-IBB,BOTU,"1136",PreservedSpecimen,Plantae,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,L.,"Nunes, J.V.C.","2007","12","18","Jaquetti Jr., J.","42","1972","09","19",Brasil,São Paulo,Botucatu,NA,-48.375,-22.875,48°22'30w,22°52'30s,NA,NA,"Epífita em cima de troncos, flor rosa escura",BOTU001136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.375,-22.875,"112",2021-02-08 11:07:46-03,UNESP-IBB,BOTU,"1118",PreservedSpecimen,Plantae,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,L.,"Wanderley, M.G.L.","2006","07","29","Malosso, C.R.","6","1972","09","19",Brasil,São Paulo,Botucatu,NA,-48.375,-22.875,48°22'30w,22°52'30s,NA,NA,"Epífita , flor vermelha e branca",BOTU001118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.492222,-22.881111,"115",2021-02-08 11:07:46-03,UNESP-IBB,BOTU,"27697",PreservedSpecimen,Plantae,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,L.,"Magalhães, J.H.R.","2010",NA,NA,"Magalhães, J.H.R.","22","2010","01","20",Brasil,São Paulo,Botucatu,Distrito de Rubião Júnior,-48.492222,-22.881111,48°29'32w,22°52'52s,NA,NA,"Epífita, localizada a 9 m de altura",BOTU027697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.375,-22.875,"118",2021-02-08 11:07:46-03,UNESP-IBB,BOTU,"1127",PreservedSpecimen,Plantae,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,L.,"Wanderley, M.G.L.","2006","07","29","Alonso, J.C.","25","1972","09","19",Brasil,São Paulo,Botucatu,NA,-48.375,-22.875,48°22'30w,22°52'30s,NA,NA,"Flor branca, 20 cm de altura",BOTU001127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.375,-22.875,"119",2021-02-08 11:07:46-03,UNESP-IBB,BOTU,"1115",PreservedSpecimen,Plantae,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,L.,"Wanderley, M.G.L.","2006","07","29","Endo, W.","19","1972","09","19",Brasil,São Paulo,Botucatu,NA,-48.375,-22.875,48°22'30w,22°52'30s,NA,NA,"Epífita, flor rosa",BOTU001115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.375,-22.875,"121",2021-02-08 11:07:46-03,UNESP-IBB,BOTU,"1124",PreservedSpecimen,Plantae,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,L.,"Wanderley, M.G.L.","2006","07","29","Jó, O.","6","1972","09","19",Brasil,São Paulo,Botucatu,NA,-48.375,-22.875,48°22'30w,22°52'30s,NA,NA,"Epífita, flor vermelha e branca",BOTU001124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
