X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,coordinatePrecision,geoFlag,class,relatedCatalogItem,dayIdentified,verbatimLongitude,verbatimLatitude,previousCatalogNumber,fieldNumber,typeStatus,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.0999984741211,-24.5200004577637,"4",2020-01-20 14:40:13-03,UPM,MACK,"788",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Baccharis,paranensis,Baccharis paranensis,Herring & Dusen,G. Heiden,"V. C. Souza; et al.","9070","1995","09","04",NA,Brasil,SP,Eldorado,"Parque Estadual de Jacupiranga, núcleo da caverna do Diabo, trilha para o mirante mais alto. Mata Atlântica com transição para campo de altitude.",-48.0999984741211,-24.5200004577637,NA,NA,NA,NA,NA,NA,"2010","11","38804",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"6",2020-11-04 11:01:10-03,ESALQ,ESA,"25087",PreservedSpecimen,Plantae,Magnoliophyta,NA,Asteraceae,Baccharis,paranensis,Baccharis paranensis,Heering ex Dusén,"Heiden, G.","Souza, V.C.; Rodrigues, R.R.; Arzolla, F.A.R.P.; Ivanauskas, N.M.; Souza, J.P.; Scalon, V.R.; Farah, F.T.; Mazine, F.F.; Sanches, I.D.; Paiva, G.A.; Campos, L.M.; Dias, A.S.; Pereira, V.; Cordeiro, L.E.; Rodrigues, A.G.; Guskuma, M.","8981.0","1995","09","02",NA,Brasil,São Paulo,Eldorado,"Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo, Trilha para o Mirante dos Angicos. 24*30'06S, 48*24'32W. Área de rochas calcáreas. Mata Atlântica com transição para campo de altitude.",-48.0999984741211,-24.5200004577637,NA,NA,NA,"Arbusto, ca. 1 m alt.; capítulos creme. Transição campo de altitude - mata.",ESA025087,ESA025087,"2015","05","38804",auto,NA,NA,"28",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.407778,-24.634722,"8",2021-03-01 16:23:20-03,UNICAMP,UEC,"156806",S,Plantae,Magnoliopsida,NA,Asteraceae,Baccharis,paranensis,Baccharis paranensis,Heering & Dusén,"Heiden, G","Souza, VC; et al.","9070","1995","09","04",NA,Brazil,São Paulo,Eldorado,"Brasil. São Paulo. Município de Eldorado. Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo. Trilha para o mirante mais alto.",-48.407778,-24.634722,NA,NA,NA,"Escandente, capítulos creme.; Campo de altitude. Mata Atlântica com transição para campo de altitude.",UEC008688,UEC008688,"2010","09",NA,NA,NA,NA,NA,"-48.407778","-24.634722",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.408889,-24.501667,"9",2021-03-01 16:23:20-03,UNICAMP,UEC,"76444",S,Plantae,Magnoliopsida,NA,Asteraceae,Baccharis,paranensis,Baccharis paranensis,Heering & Dusén,"Heiden, G","Souza, VC; et al.","8981","1995","09","02",NA,Brazil,São Paulo,Eldorado,Brasil. São Paulo. Município de Eldorado. Parque Estadual do Jacupiranga. Núcleo da Caverna do Diabo. Trilha para o Mirante dos Angicos.,-48.408889,-24.501667,NA,NA,NA,"Arbusto, ca. 1m alt., capítulos creme.; Área de rochas calcáreas. Mata Atlântica com transição para campo de altitude. Transição campo de altitude - mata.",UEC101991,UEC101991,"2010","11",NA,NA,NA,NA,NA,"-48.408889","-24.501667",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.408889,-24.501667,"10",2021-03-01 16:23:20-03,UNICAMP,UEC,"76439",S,Plantae,Magnoliopsida,NA,Asteraceae,Baccharis,paranensis,Baccharis paranensis,Heering & Dusén,"Heiden, G","Souza, VC; et al.","8977","1995","09","02",NA,Brazil,São Paulo,Eldorado,Brasil. São Paulo. Município de Eldorado. Parque Estadual do Jacupiranga. Núcleo da Caverna do Diabo. Trilha para o Mirante dos Angicos.,-48.408889,-24.501667,NA,NA,NA,"Erva subescandente, capítulos creme.; Área de rochas calcáreas. Mata Atlântica com transição para campo de altitude. Mata.",UEC101990,UEC101990,"2010","11",NA,NA,NA,NA,NA,"-48.408889","-24.501667",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"27",2021-02-11 17:18:00-03,UFPR,UPCB,"77306",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Baccharis,paranensis,Baccharis paranensis,Heering & Dusén,"Heiden,G.","Souza, V.C. | Rodrigues, R.R. | Arzolla, F.A.R.P. | et al.","9070","1995","09","04",NA,Brasil,São Paulo,Eldorado,"Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo, trilha para o mirante mais alto. Mata Atlântica com transição para o campo de altitude.",-48.0999984741211,-24.5200004577637,NA,NA,NA,"Escandente; capítulos creme. Campo de altitude..",NA,NA,"2010","11","38804",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.408889,-24.501667,"45",2019-11-13 11:16:06-03,USP,SPF,"211624",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Baccharis,paranensis,Baccharis paranensis,Heering & Dusén,"Heiden, G","Souza, VC","8981","1995","09","02",NA,Brasil,São Paulo,Eldorado,Parque Estadual de Jacupiranga,-48.408889,-24.501667,NA,NA,NA,NA,SPF00211624,NA,"2014","07",NA,NA,NA,NA,NA,"-48.408889","-24.501667",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"46",2019-11-13 11:16:06-03,USP,SPF,"211619",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Baccharis,paranensis,Baccharis paranensis,Heering & Dusén,"Heiden, G","Souza, VC","9070","1995","09","04",NA,Brasil,São Paulo,Eldorado,Parque Estadual de Jacupiranga,-48.0999984741211,-24.5200004577637,NA,NA,NA,NA,SPF00211619,NA,"2010","11","38804",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1081,-24.52,"51",2019-06-24 08:12:22-03,IAC,IAC,"53585",S,Plantae,NA,NA,Asteraceae,Baccharis,paranensis,Baccharis paranensis,Heering & Dusén,G. Heiden,"V.C. Souza; R.R. Rodrigues; F.A.R.P. Arzolla; J. Paula-Souza; N.M. Ivanauskas; V.R. Scalon; F.T. Farah; F.F. Mazine-Capelo; I.D. Sanches; G.A. Paiva; L.M. Campos; A.S. Dias; V. Pereira; L.E. Cordeiro; A.G. Rodrigues & M. Guskuma","9070","1995","09","04",NA,Brasil,São Paulo,Eldorado,"Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo",-48.1081,-24.52,NA,NA,NA,Campo de altitude,NA,NA,"2010","11",NA,NA,NA,NA,"04","-48.1081","-24.5200",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"62",2021-03-04 15:42:27-03,IF,SPSF,"44988",PreservedSpecimen,Plantae,Magnoliophyta,Asterales,Asteraceae,Baccharis,paranensis,Baccharis paranensis,Heering ex Dusén,G.Heiden,V.C.Souza & R.R.Rodrigues & F.A.R.D.P.Arzolla & N.M.Ivanauskas & J.P.Souza,"9070","1995","09","04",América do Sul,Brasil,SP,Eldorado,"Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo",-48.0999984741211,-24.5200004577637,NA,NA,NA,"COLETA: Mata Atlântica com transição para Campo de altitude.&nf;Escandente, capítulos cor creme.; GEOGRAFIA: Trilha para o mirante mais alto.;",NA,NA,"2010","11","38804",auto,Magnoliopsida,NA,"30",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
