X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,minimumElevationInMeters,maximumElevationInMeters,typeStatus,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,class,relatedCatalogItem,coordinatePrecision,geoFlag,dayIdentified,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.88,-23.1703,"4",2021-03-15 16:37:00-03,NY,NYBG,"522419",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Melastomataceae,Miconia,urophylla,Miconia urophylla,DC.,I. Mimura,564(de planta 1),"1962","09","12",South America,Brazil,São Paulo,Sao José dos Campos,7.1-7.7 km ao SSE em linha reta da praça principal de Sao José dos Campos. 400-800 m ao oeste da estrada para Paraibuna,-45.88,-23.1703,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=370754' target='other'> <mi>dwc_moreinfo</mi></a>,NY00522419,NY00522419_01,J. J. Wurdack,"640","640",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.234447,-23.450939,"36",2021-03-01 16:34:46-03,UNICAMP,UEC,"187167",S,Plantae,Magnoliopsida,NA,Melastomataceae,Miconia,urophylla,Miconia urophylla,A.DC.,"Torres, RB; Silva, SMP; Ferreira, MI; Silva, WF","1788","2006","11","04",NA,Brazil,São Paulo,Santo Antônio do Pinhal,"Sítio Matão; Clareira na Borda da trilha.",-46.234447,-23.450939,NA,"Árvore 5m de alt, frutos maduros amarelos.; Floresta Ombrófila Densa Montana/Mista.",UEC115478,UEC115478,"Goldenberg, R","1154","1154",NA,"2007","11","-46.234447","-23.450939",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5499992370605,-23.0200004577637,"53",2015-09-04 21:14:21-03,MNHN,RECOLNAT_MNHN_P,P05315377,PreservedSpecimen,NA,NA,NA,Melastomataceae,Miconia,urophylla,Miconia urophylla,DC.,Riedel,NA,"1833","11","1",NA,Brasil,São Paulo,Taubaté,NA,-45.5499992370605,-23.0200004577637,hb,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315377' target='other'> <mi>dwc_moreinfo</mi></a>,P05315377,P05315377_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25704",auto,NA,"1433",NA,"35",São Paulo,SP,Sudeste
-45.6599998474121,-22.8199996948242,"74",2021-02-11 17:20:13-03,UFPR,UPCB,"62054",PreservedSpecimen,Plantae,NA,NA,Melastomataceae,Miconia,urophylla,Miconia urophylla,DC.,"Torres, R.B.","1788","2006","11","04",NA,Brasil,São Paulo,Santo Antônio do Pinhal,Sítio Matão.,-45.6599998474121,-22.8199996948242,NA,"Árvore 5m, frutos maduros amarelos. Clareira na borda da trilha. Floresta ombrófila dnsa montana/mista..",UPCB0019064,UPCB0019064,"Goldenberg, R.","1154","1154",NA,"2007","01",NA,NA,NA,NA,"10885",auto,"01",NA,NA,"35",São Paulo,SP,Sudeste
-45.8800010681152,-23.1700000762939,"89",2020-09-12 05:00:02-03,US,US,"2577089",PreservedSpecimen,Plantae,NA,Myrtales,Melastomataceae,Miconia,urophylla,Miconia urophylla,DC.,I. Mimura,NA,"1962","9","12",South America - Neotropics,Brazil,São Paulo,São José dos Campos,74-77 km ao SSE em linha reta da Praça Principla de São José dos Campos. 400-800 ao oeste da estrada para Paraibuna.,-45.8800010681152,-23.1700000762939,NA,NA,US01917130,US01917130_01 US01917130_02,NA,"600","640",NA,NA,NA,NA,NA,Dicotyledonae,NA,"39297",auto,NA,NA,"1","35",São Paulo,SP,Sudeste
-45.736401,-22.870338,"98",2019-01-25 15:42:44-02,IAC,IAC,"49074",S,Plantae,NA,NA,Melastomataceae-2.Melastomoideae,Miconia,urophylla,Miconia urophylla,DC.,"R.B. Torres; S.M.P. Silva; M.I. Ferreira & W.F. Silva","1788","2006","11","04",NA,Brasil,São Paulo,Santo Antônio do Pinhal,Sítio Matão,-45.736401,-22.870338,NA,"Coordenadas UTM(23)424456L, 7470612N. Espécie rara",NA,NA,R. Goldenberg,NA,NA,NA,"2007","11","-45.736401","-22.870338",NA,NA,NA,NA,"04",NA,NA,"35",São Paulo,SP,Sudeste
-45.736389,-22.870278,"102",2020-11-12 17:01:44-03,UEL,FUEL,"53969",PreservedSpecimen,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,urophylla,Miconia urophylla,DC.,"Torres, RB; Silva, SMP; Ferreira, MI; Silva, WF","1788","2006","11","04",NA,Brasil,São Paulo,Santo Antônio do Pinhal,"Sítio Matão, clareira na borda da trilha",-45.736389,-22.870278,NA,"Coordenadas originais na etiqueta: -22.870338 N; -45.736401 L (Coordenadas UTM(23)424456 L, 7470612 N).",FUEL006014,NA,"Goldenberg, R","1154","1154",NA,"2007","11","-45.736389","-22.870278",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8800010681152,-23.1700000762939,"103",2019-11-01 15:04:22-03,UnB,UB,"134239",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Melastomataceae,Miconia,urophylla,Miconia urophylla,DC.,"Mimura, I","564","1962","09","12",Southern America,Brasil,São Paulo,São José dos Campos,"7,4-7,7km ao SSE em linha reta da praça principal de São José dos Campos",-45.8800010681152,-23.1700000762939,NA,"Petalas, estames e gineceu brancos.; Arbusto 2,5m.",NA,NA,"Wurdack, JJ",NA,NA,NA,"1983",NA,NA,NA,NA,NA,"39297",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8800010681152,-23.1700000762939,"112",2019-11-21 10:10:22-03,IBt,SP,"93617",S,Plantae,NA,NA,Melastomataceae,Miconia,urophylla,Miconia urophylla,DC.,"Mimura, I","564","1962","09","12",NA,Brasil,São Paulo,São José dos Campos,"7,4-7,7 km ao SSE em linha reta da praça principal de São José dos Campos",-45.8800010681152,-23.1700000762939,NA,NA,NA,NA,"Goldenberg, R",NA,NA,NA,"1996","09",NA,NA,NA,NA,"39297",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8800010681152,-23.1700000762939,"113",2019-11-21 10:10:22-03,IBt,SP,"4802",S,Plantae,NA,NA,Melastomataceae,Miconia,urophylla,Miconia urophylla,DC.,"Loefgren, A","473","1909","11","16",NA,Brasil,São Paulo,São José dos Campos,Capão Alto,-45.8800010681152,-23.1700000762939,NA,NA,NA,NA,"Goldenberg, R",NA,NA,NA,"1999",NA,NA,NA,NA,NA,"39297",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
