X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,coordinatePrecision,occurrenceRemarks,barcode,imagecode,geoFlag,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,dayIdentified,individualCount,class,order,preparationType,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.060001373291,-22.8999996185303,"28",2020-12-21 16:31:02-03,MBM,MBM,"415109",PreservedSpecimen,Plantae,NA,Lauraceae,Ocotea,beulahiae,Ocotea beulahiae,Baitello,"Baitello, J.B.",NA,NA,"Santos, K.","21","1996","08","17",Southern America,Brazil,São Paulo,Campinas,Sub-distrito de Souzas,-47.060001373291,-22.8999996185303,"23900","Árvore 12 m de altura, PAP 81cm. Frutos verdes com cálice ligeiramente arroxeado.; Floresta Estacional Semidecidual.",MBM415109,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"34",2020-06-15 15:30:55-03,UNESP-RC,HRCB,"60844",PreservedSpecimen,Plantae,NA,Lauraceae,Ocotea,beulahiae,Ocotea beulahiae,Baitello,"Barbosa, T.D.M.","2008","08","Moraes, F.A.L.","31","1998","07","21",NA,Brasil,São Paulo,Campinas,"IAC, Parque, cultivada a pleno sol.",-47.060001373291,-22.8999996185303,"23900","Árvore ca 8 m alt., flores esverdeadas, imaturos c/ receptáculo vermelho.",NA,NA,auto,NA,NA,NA,NA,"21",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"40",2020-06-15 15:30:55-03,UNESP-RC,HRCB,"60845",PreservedSpecimen,Plantae,NA,Lauraceae,Ocotea,beulahiae,Ocotea beulahiae,Baitello,"Moraes, P.","2013","08","Jung-Mendaçolli, S.L.","1130","2003","10","09",NA,Brasil,São Paulo,Campinas,"IAC, Sede, Av. Barão de Itapura 1481, próximo à caixa d'água.",-47.060001373291,-22.8999996185303,"23900","Árvore, a. 6m de alt.; frutos imaturos verdes.",NA,NA,auto,NA,NA,NA,NA,"22",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"46",2019-03-22 17:32:56-03,UFLA,ESAL,"30518",S,Plantae,NA,Lauraceae,Ocotea,beulahiae,Ocotea beulahiae,Baitello,"Gomes, JAMA; Pena Filho, J","2005","06","Gomes, JAMA; Pena Filho, J","86","2005","06","30",NA,Brasil,São Paulo,Campinas,Bosque dos Jequitibás,-47.060001373291,-22.8999996185303,"23900","IAC 45762; Árvore 12m; frutos maduros e pretos; Floresta estacional semidecidual submontana",NA,NA,auto,NA,NA,"650","650","30",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"61",2020-09-02 16:30:22-03,Cenargen,CEN,"92902",PreservedSpecimen,Plantae,NA,Lauraceae,Ocotea,beulahiae,Ocotea beulahiae,Baitello,NA,NA,NA,J. A. M. A. Gomes,"26","2004","10","18",NA,Brasil,SP,CAMPINAS,"Bosque dos Jequitibás, coord: -22.801017 N - 47.042331 L - 652 a 681 m de altitude (coordenadas aproximada)",-47.060001373291,-22.8999996185303,"23900",Doação Herbário IAC - Instituto Agronômico de Campinas (SP) Projeto Anhumas - Politicas Públicas (FAPESP) IAC 44.913,CEN00092902,CEN00092902,auto,NA,NA,NA,NA,NA,"1",NA,NA,Exsicatas,NA,"35",São Paulo,SP,Sudeste
-47.0608,-22.9056,"65",2019-01-25 15:41:52-02,IAC,IAC,"29235",S,Plantae,NA,Lauraceae,Ocotea,beulahiae,Ocotea beulahiae,Baitello,L.C. Bernacci,"1994","08",L.C. Bernacci,"582","1994","08","08",NA,Brasil,São Paulo,Campinas,"IAC, sede",-47.0608,-22.9056,NA,NA,NA,NA,NA,"-47.0608","-22.9056",NA,NA,"08",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.065751,-22.9056,"66",2019-01-25 15:41:52-02,IAC,IAC,"36923",S,Plantae,NA,Lauraceae,Ocotea,beulahiae,Ocotea beulahiae,Baitello,T.D.M. Barbosa,"2008","08",F.A.L. Moraes,"31","1998","07","21",NA,Brasil,São Paulo,Campinas,"IAC, Av. Barão de Itapura, Parque, a pleno sol",-47.065751,-22.9056,NA,NA,NA,NA,NA,"-47.065751","-22.9056",NA,NA,"21",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"67",2019-01-25 15:41:52-02,IAC,IAC,"41690",S,Plantae,NA,Lauraceae,Ocotea,beulahiae,Ocotea beulahiae,Baitello,J.B. Baitello,"2006","01",J.E.A. Bertoni & A. Geremias,"513","2001","06","13",NA,Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa, em frente ao prédio da Seção de Viticultura.",-47.077171,-22.870251,NA,Passáros se alimentam,NA,NA,NA,"-47.077171","-22.870251",NA,NA,"13",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.042331,-22.801017,"68",2019-01-25 15:41:52-02,IAC,IAC,"44913",S,Plantae,NA,Lauraceae,Ocotea,beulahiae,Ocotea beulahiae,Baitello,J.A.M.A. Gomes & J. Pena Filho,"2004","10",J.A.M.A. Gomes & J. Pena Filho,"26","2004","10","18",NA,Brasil,São Paulo,Campinas,Bosque dos Jequitibás,-47.042331,-22.801017,NA,ind. 791 fitossoc.,NA,NA,NA,"-47.042331","-22.801017",NA,NA,"18",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.042331,-22.801017,"69",2019-01-25 15:41:52-02,IAC,IAC,"45762",S,Plantae,NA,Lauraceae,Ocotea,beulahiae,Ocotea beulahiae,Baitello,J.A.M.A. Gomes & J. Pena Filho,"2005","06",J.A.M.A. Gomes & J. Pena Filho,"86","2005","06","30",NA,Brasil,São Paulo,Campinas,Bosque dos Jequitibás,-47.042331,-22.801017,NA,ind. 779 fitossoc.,NA,NA,NA,"-47.042331","-22.801017",NA,NA,"30",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.0608,-22.9056,"70",2019-06-24 08:12:59-03,IAC,IAC,"53823",S,Plantae,NA,Lauraceae,Ocotea,beulahiae,Ocotea beulahiae,Baitello,J.B. Baitello,"2010","03",F.M. Souza & V.L. Santos,"1182","2010","02","25",NA,Brasil,São Paulo,Campinas,Mata de Santa Genebra,-47.0608,-22.9056,NA,coordenadas do material: 22º48#?#55S e 47º6#?#56W,NA,NA,NA,"-47.0608","-22.9056",NA,NA,"04",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.0608,-22.9056,"71",2019-01-25 15:41:52-02,IAC,IAC,"54877",S,Plantae,NA,Lauraceae,Ocotea,beulahiae,Ocotea beulahiae,Baitello,L.C. Bernacci,"2014","01",J.E.A. Bertoni & A. Geremias,"846","2003","08","13",NA,Brasil,São Paulo,Campinas,NA,-47.0608,-22.9056,NA,Procedência: Centro próximo á seção Botânica,NA,NA,NA,"-47.0608","-22.9056",NA,NA,"13",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1,-22.815278,"72",2020-11-12 17:00:43-03,UEL,FUEL,"54376",PreservedSpecimen,Plantae,Tracheophyta,Lauraceae,Ocotea,beulahiae,Ocotea beulahiae,J.B.Baitello,NA,NA,NA,"Souza, FM; Santos, VL","1182","2010","02","25",NA,Brasil,São Paulo,Campinas,"Mata de Santa Genebra, Trilha Baroni; -22.9056 N; -47.0608 L; (Cordenada: Municípios)",-48.1,-22.815278,NA,NA,FUEL004416,NA,NA,"-48.1","-22.815278","650","650",NA,NA,NA,Laurales,NA,NA,"35",São Paulo,SP,Sudeste
-46.7599983215332,-22.7000007629395,"76",2021-03-04 15:44:06-03,IF,SPSF,"28034",PreservedSpecimen,Plantae,Magnoliophyta,Lauraceae,Ocotea,beulahiae,Ocotea beulahiae,NA,J.B.Baitello,"2001","05",P.L.R.Moraes,"2125","2000","03","23",América do Sul,Brasil,SP,Amparo,fazenda Palmital,-46.7599983215332,-22.7000007629395,"18036","COLETA: XLS: SPSFAntigo&nf;Mata Primária&nf;Árvore 20m altura; frutos imaturos.;",NA,NA,auto,NA,NA,NA,NA,"31",NA,Magnoliopsida,Laurales,NA,NA,"35",São Paulo,SP,Sudeste
-47.3800010681152,-22.3500003814697,"77",2021-03-04 15:44:06-03,IF,SPSF,"06219",PreservedSpecimen,Plantae,Magnoliophyta,Lauraceae,Ocotea,beulahiae,Ocotea beulahiae,NA,J.B.Baitello,NA,NA,B.Costa,"1","1963","03","17",América do Sul,Brasil,SP,Araras,Fazenda Santa Cruz,-47.3800010681152,-22.3500003814697,"22739","COLETA: XLS: SPSFAntigo&nf;Mata mesófila&nf;Árvore com frutos.;",NA,NA,auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,Laurales,NA,Parátipo,"35",São Paulo,SP,Sudeste
-47.3800010681152,-22.3500003814697,"78",2021-03-04 15:44:06-03,IF,SPSF,"6219",PreservedSpecimen,Plantae,Magnoliophyta,Lauraceae,Ocotea,beulahiae,Ocotea beulahiae,J. B. Baitello,J.B.Baitello,"1963","05","Benedito, Costa","01","1963","05","17",América do Sul,Brasil,SP,Araras,Faz. Santa Cruz,-47.3800010681152,-22.3500003814697,"22739","COLETA: Árvore com frutos;",NA,NA,auto,NA,NA,NA,NA,"17",NA,Magnoliopsida,Laurales,NA,Parátipo,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"79",2021-03-04 15:44:06-03,IF,SPSF,"27959",PreservedSpecimen,Plantae,Magnoliophyta,Lauraceae,Ocotea,beulahiae,Ocotea beulahiae,NA,NA,NA,NA,R.Cielo-Filho & E.R.Batista,NA,"1999","10","15",América do Sul,Brasil,SP,Campinas,Distrito de Sousas,-47.060001373291,-22.8999996185303,"23900","COLETA: XLS: SPSFAntigo;",NA,NA,auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,Laurales,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"80",2021-03-04 15:44:06-03,IF,SPSF,"50794",PreservedSpecimen,Plantae,Magnoliophyta,Lauraceae,Ocotea,beulahiae,Ocotea beulahiae,J. B. Baitello,J.B.Baitello,"2016","08",J.E.A.Bertoni & A.Geremias,"513","2001","06","13",América do Sul,Brasil,SP,Campinas,Fazenda Santa Elisa,-47.060001373291,-22.8999996185303,"23900","COLETA: Árvore 8 m, frutos maduros marrons; GEOGRAFIA: Seção de Viticultura;",NA,NA,auto,NA,NA,NA,NA,"24",NA,Magnoliopsida,Laurales,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"81",2021-03-04 15:44:06-03,IF,SPSF,"17561",PreservedSpecimen,Plantae,Magnoliophyta,Lauraceae,Ocotea,beulahiae,Ocotea beulahiae,NA,NA,NA,NA,L.C.Bernacci,"582","1994","08","08",América do Sul,Brasil,SP,Campinas,Sede do Instituto Agronomico,-47.060001373291,-22.8999996185303,"23900","COLETA: XLS: SPSFAntigo;",NA,NA,auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,Laurales,NA,NA,"35",São Paulo,SP,Sudeste
-48.3600006103516,-21.6000003814697,"82",2021-03-04 15:44:06-03,IF,SPSF,"06224",PreservedSpecimen,Plantae,Magnoliophyta,Lauraceae,Ocotea,beulahiae,Ocotea beulahiae,NA,J.B.Baitello,"2013","04",B.Costa,s/n,"1961","05","17",América do Sul,Brasil,SP,Matão,fazenda Matao,-48.3600006103516,-21.6000003814697,"26922","COLETA: XLS: SPSFAntigo;",NA,NA,auto,NA,NA,NA,NA,"15",NA,Magnoliopsida,Laurales,NA,NA,"35",São Paulo,SP,Sudeste
-47.115556,-22.815278,"83",2021-03-04 15:44:06-03,IF,SPSF,"42838",PreservedSpecimen,Plantae,Magnoliophyta,Lauraceae,Ocotea,beulahiae,Ocotea beulahiae,J. B. Baitello,J.B.Baitello,"2010","03",F.M.Souza & V.L.Santos,"1182","2010","02","25",América do Sul,Brasil,SP,Campinas,mata de Santa Genebra,-47.115556,-22.815278,NA,"COLETA: Árvore 16m; frutos verdes.; GEOGRAFIA: Trilha Baroni.;",NA,NA,NA,NA,NA,NA,NA,"04",NA,Magnoliopsida,Laurales,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"85",2021-03-04 15:44:06-03,IF,SPSF,"46238",PreservedSpecimen,Plantae,Magnoliophyta,Lauraceae,Ocotea,beulahiae,Ocotea beulahiae,J. B. Baitello,J.B.Baitello,"2010","03",F.M.Souza & V.L.Santos,1182D,"2010","02","25",América do Sul,Brasil,SP,Campinas,mata de Santa Genebra,-47.060001373291,-22.8999996185303,"23900","COLETA: Árvore com 16m de altura, frutos verdes imaturos.; GEOGRAFIA: Trilha Baroni 2.;",NA,NA,auto,NA,NA,NA,NA,"04",NA,Magnoliopsida,Laurales,NA,NA,"35",São Paulo,SP,Sudeste
-48.3600006103516,-21.6000003814697,"86",2021-03-04 15:44:06-03,IF,SPSF,"06216",PreservedSpecimen,Plantae,Magnoliophyta,Lauraceae,Ocotea,beulahiae,Ocotea beulahiae,NA,J.B.Baitello,"2014","08",B.Lopes & B.Costa,NA,"1962","07","04",América do Sul,Brasil,SP,Matão,fazenda Palmares,-48.3600006103516,-21.6000003814697,"26922","COLETA: XLS: SPSFAntigo&nf;Mata mesófila.&nf;Árvore alta, flores.;",NA,NA,auto,NA,NA,NA,NA,"15",NA,Magnoliopsida,Laurales,NA,NA,"35",São Paulo,SP,Sudeste
-48.3600006103516,-21.6000003814697,"87",2021-03-04 15:44:06-03,IF,SPSF,"08076",PreservedSpecimen,Plantae,Magnoliophyta,Lauraceae,Ocotea,beulahiae,Ocotea beulahiae,NA,J.B.Baitello,"1964","10",B.Costa & B.Lopes,NA,"1962","07","04",América do Sul,Brasil,SP,Matão,fazenda Palmares,-48.3600006103516,-21.6000003814697,"26922","COLETA: XLS: SPSFAntigo;",NA,NA,auto,NA,NA,NA,NA,"13",NA,Magnoliopsida,Laurales,NA,Holótipo,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"88",2021-03-04 15:44:06-03,IF,SPSF,"50788",PreservedSpecimen,Plantae,Magnoliophyta,Lauraceae,Ocotea,beulahiae,Ocotea beulahiae,J. B. Baitello,L.C.Bernacci,"2014","01",J.E.A.Bertoni & A. Geremias,"846","2003","08","13",América do Sul,Brasil,SP,Ubatuba,IAC,-45.0699996948242,-23.4300003051758,"34265","COLETA: Árvore 7 m, frutos jovens; GEOGRAFIA: Próximo à Seção de Botânica;",NA,NA,auto,NA,NA,NA,NA,"13",NA,Magnoliopsida,Laurales,NA,NA,"35",São Paulo,SP,Sudeste
