X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,coordinatePrecision,occurrenceRemarks,barcode,geoFlag,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,imagecode,continentOcean,fieldNumber,preparationType,yearIdentified,class,order,individualCount,monthIdentified,dayIdentified,typeStatus,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"1",2020-11-04 11:12:04-03,ESALQ,ESA,"75174",PreservedSpecimen,Plantae,Magnoliophyta,Lauraceae,Ocotea,serrana,Ocotea serrana,Coe- Teix.,"Baitello, J.B.","Farah, F.T.; Aguiar, S.; Breier, T.B.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","2191.0","2001","04","13",Brasil,São Paulo,São Paulo,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta ribeirinha ao longo do Rio Mambu. 23o59'20,7S; 46o46'31,5W. 750msm.",-46.6300010681152,-23.5400009155273,"53584","Arbusto, ca. 3m alt. Botões verdes.",ESA075174,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2",2020-11-04 11:12:04-03,ESALQ,ESA,"75216",PreservedSpecimen,Plantae,Magnoliophyta,Lauraceae,Ocotea,serrana,Ocotea serrana,Coe- Teix.,"Baitello, J.B.","Romão, G.O.; Herrerias, C.; Pereira, M.; Zevallos, P.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Nave, A.G.; Furlan, E.","553.0","2001","04","10",Brasil,São Paulo,São Paulo,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Campo. 23o59'S, 46o44'W. 800 m.s.m. Floresta de neblina com campo adjacente.",-46.6300010681152,-23.5400009155273,"53584","Arbusto, ca. 2 m alt.; flores esverdeadas. Folhas aromáticas. Borda de mata.",ESA075216,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"3",2020-11-04 11:12:04-03,ESALQ,ESA,"75247",PreservedSpecimen,Plantae,Magnoliophyta,Lauraceae,Ocotea,serrana,Ocotea serrana,Coe- Teix.,"Baitello, J.B.","Meireles, L.D.; Gonçalves, A.P.S.; Soares Jr., F.J.; Meneghetti, G.I.P.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","63.0","2001","04","11",Brasil,São Paulo,São Paulo,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Campo. 23o59'S, 46o44'W. Ca. 800 m.s.m. Floresta ribeirinha altomontana com campo adjacente.",-46.6300010681152,-23.5400009155273,"53584","Arvoreta, 2m alt. Flores amareladas. Próximo ao curso d'água.",ESA075247,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"4",2020-11-04 11:12:04-03,ESALQ,ESA,"75440",PreservedSpecimen,Plantae,Magnoliophyta,Lauraceae,Ocotea,serrana,Ocotea serrana,Coe.-Teix.,"Baitello, J.B.","Romão, G.O.; Herrerias, C.; Pereira, M.; Zevallos, P.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Nave, A.G.; Furlan, E.","643.0","2001","04","13",Brasil,São Paulo,São Paulo,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta ribeirinha ao longo do Rio Mambu. 23o59'20,7S; 46o46'31,5W. 750msm.",-46.6300010681152,-23.5400009155273,"53584",NA,ESA075440,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"5",2020-11-04 11:12:04-03,ESALQ,ESA,"75200",PreservedSpecimen,Plantae,Magnoliophyta,Lauraceae,Ocotea,serrana,Ocotea serrana,Coe- Teix.,"Baitello, J.B.","Farah, F.T.; Aguiar, S.; Breier, T.B.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","2220.0","2001","04","13",Brasil,São Paulo,São Paulo,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta ribeirinha ao longo do Rio Mambu. 23o59'20,7S; 46o46'31,5W. 750msm.",-46.6300010681152,-23.5400009155273,"53584",Flores amarelo-esverdeadas.,ESA075200,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"6",2020-11-04 11:12:04-03,ESALQ,ESA,"75286",PreservedSpecimen,Plantae,Magnoliophyta,Lauraceae,Ocotea,serrana,Ocotea serrana,Coe.-Teix.,"Baitello, J.B.","Souza, F.M.; Duarte, A.R.; Sampaio, D.; Bernhardt, R.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","45.0","2001","04","11",Brasil,São Paulo,São Paulo,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Campo. 23o59'S, 46o44'W. Ca. 800 m.s.m. Floresta ribeirinha altomontana com campo adjacente.",-46.6300010681152,-23.5400009155273,"53584","Árvore, ca. 3m alt. Flores amarelas. Interior de mata.",ESA075286,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"7",2020-11-04 11:12:04-03,ESALQ,ESA,"75279",PreservedSpecimen,Plantae,Magnoliophyta,Lauraceae,Ocotea,serrana,Ocotea serrana,Coe- Teix.,"Baitello, J.B.","Meireles, L.D.; Gonçalves, A.P.S.; Soares Jr., F.J.; Meneghetti, G.I.P.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","96.0","2001","04","11",Brasil,São Paulo,São Paulo,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Campo. 23o59'S, 46o44'W. Ca. 800 m.s.m. Floresta ribeirinha altomontana com campo adjacente.",-46.6300010681152,-23.5400009155273,"53584","Árvore, 4m alt. Flores amarelas. Interior de mata.",ESA075279,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"8",2020-11-04 11:12:04-03,ESALQ,ESA,"75235",PreservedSpecimen,Plantae,Magnoliophyta,Lauraceae,Ocotea,serrana,Ocotea serrana,Coe- Teix.,"Baitello, J.B.","Souza, J.P.; Souza, V.C.; Ivanauskas, N.M.; Rodrigues, R.R.; Gandolfi, S.; Tamashiro, J.Y.","3548.0","2001","04","14",Brasil,São Paulo,São Paulo,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha para o Mirante, ca. 850msm.",-46.6300010681152,-23.5400009155273,"53584","Arbusto, 1,5m alt. Flores róseas. Campo.",ESA075235,auto,"-46,743,056","-23,991,667","850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"9",2020-11-04 11:12:04-03,ESALQ,ESA,"75140",PreservedSpecimen,Plantae,Magnoliophyta,Lauraceae,Ocotea,serrana,Ocotea serrana,Coe- Teix.,"Baitello, J.B.","Souza, F.M.; Duarte, A.R.; Sampaio, D.; Bernhardt, R.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","88.0","2001","04","12",Brasil,São Paulo,São Paulo,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Rio Branco. 23o59'S, 46o42'W. Ca. 700-800m.s.m. Floresta Altomontana sobre o divisor de água. Transição Floresta Altomontana-Floresta de encosta com campos adjacentes.",-46.6300010681152,-23.5400009155273,"53584","Arbusto, ca. 2m alt. Flores róseas. Campo.",ESA075140,auto,NA,NA,"700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"10",2020-11-04 11:12:04-03,ESALQ,ESA,"75146",PreservedSpecimen,Plantae,Magnoliophyta,Lauraceae,Ocotea,serrana,Ocotea serrana,Coe- Teix.,"Baitello, J.B.","Souza, F.M.; Duarte, A.R.; Sampaio, D.; Bernhardt, R.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","95.0","2001","04","12",Brasil,São Paulo,São Paulo,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Rio Branco. 23o59'S, 46o42'W. Ca. 700-800m.s.m. Floresta Altomontana sobre o divisor de água. Transição Floresta Altomontana-Floresta de encosta com campos adjacentes.",-46.6300010681152,-23.5400009155273,"53584",Arbusto.,ESA075146,auto,NA,NA,"700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
