X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,occurrenceRemarks,continentOcean,preparationType,previousCatalogNumber,typeStatus,phylum,order,coordinatePrecision,geoFlag,infraspecificEpithet,class,relatedCatalogItem,relationshipType,individualCount,fieldNumber,sex,NM_MUNICIP,CD_GEOCMU
-47.1300010681152,-23.5200004577637,"254",2020-11-04 11:14:34-03,ESALQ,ESA,"26954",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Kawasaki, M.L.","Cardoso-Leite, E. ; Oliveira, A.","380.0","1994","08","18",Brasil,São Paulo,São Roque,NA,-47.1300010681152,-23.5200004577637,NA,NA,NA,NA,ESA026954,ESA026954_1 ESA026954_2,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"15567",auto,NA,NA,NA,NA,NA,NA,NA,SÃO ROQUE,"3550605"
-46.6300010681152,-23.5400009155273,"269",2020-11-04 10:56:24-03,ESALQ,ESA,"136069",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,R.J.F. Garcia,R.J.F. Garcia,"3123.0","2007","09","21",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,ESA136069,NA,"2008","09","18",NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.63,-23.54,"306",2015-07-02 14:03:12-03,JBP,HPL,"11179",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,NA,C. Proença,H. Lorenzi,"6337","2007","09","22",Brasil,SP,São Paulo,"Coletada no Instituto de Botânica, bem próximo a entrada do Jardim.",-46.63,-23.54,NA,NA,NA,NA,NA,NA,"2009","10","10",NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"424",2019-11-21 14:40:08-03,UFJF,CESJ,"164",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,M. Sobral,L. Krieger,CESJ164,"1941","09","10",Brasil,São Paulo,São Paulo,Santo Amaro,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,CESJ000164,NA,"2019",NA,NA,"árvore, flores brancas, frutos vermelhos polpudos. Frutos comestíveis losca e repul. do estom.",América do Sul,NA,NA,NA,Angiosperma,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.4199981689453,-23.8899993896484,"469",2021-03-01 16:36:14-03,UNICAMP,UEC,"50251",S,Plantae,Myrtaceae,Eugenia,calystegia,Eugenia calystegia,(O.Berg) Nied.,NA,"Leitão Filho, HF; Pagano, SN","20797","1988","10","04",Brazil,São Paulo,Cubatão,NA,-46.4199981689453,-23.8899993896484,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore até 6m, flores roxas.; Mata preservada do Vale do Rio Pilões",NA,NA,NA,NA,Magnoliopsida,NA,"15123",auto,NA,NA,NA,NA,NA,NA,NA,CUBATÃO,"3513504"
-45.9375,-23.075,"480",2021-03-01 16:36:18-03,UNICAMP,UEC,"174184",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,A.DC.,"Faria Júnior, JEQ","Silva, AF; Capellari Jr, L","1482","1986","10","07",Brazil,São Paulo,São José dos Campos,Flora da Reserva Florestal da Boa Vista,-45.9375,-23.075,"-45.9375","-23.075",NA,NA,UEC095987,UEC095987,"2010","12",NA,"ÁRvore de até 10m, flores de pétalas brancas, anteras roseas e filetes brancos casca verde oliva ao branco, lenho creme súber liso malhado de pardo e verde oliva",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.183333,-23.4,"482",2021-03-01 16:36:19-03,UNICAMP,UEC,"200191",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,A.DC.,"Meireles, LD","Padgurschi, MCG; Belinello, R",M786,"2009",NA,NA,Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.183333,-23.4,"-45.183333","-23.4","990","1045",UEC177737,NA,"2016",NA,NA,Parcela M - Projeto Biota-FAPESP. Árvore com 9 metros de altura. Frequência da espécie na parcela: n=6,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NATIVIDADE DA SERRA,"3532306"
-47.1125,-23.357222,"493",2021-03-01 16:36:19-03,UNICAMP,UEC,"84345",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,A.DC.,"Bünger, MO","Cardoso-Leite, E; Oliveira, A","380","1994","08","18",Brazil,São Paulo,São Roque,Mata da Câmara,-47.1125,-23.357222,"-47.1125","-23.357222",NA,NA,UEC018697,NA,"2012","04",NA,"12m alt.; Mata Mesófila Semidecídua",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CABREÚVA,"3508405"
-45.9375,-23.075,"495",2021-03-01 16:36:19-03,UNICAMP,UEC,"54370",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,A.DC.,"Faria Júnior, JEQ","Silva, AF; Capellari Jr, L","1482","1986","10","07",Brazil,São Paulo,São José dos Campos,Flora da Reserva Florestal da Boa Vista,-45.9375,-23.075,"-45.9375","-23.075",NA,NA,UEC039631,UEC039631,"2010","12",NA,"ÁRvore de até 10m, flores de pétalas brancas, anteras roseas e filetes brancos casca verde oliva ao branco, lenho creme súber liso malhado de pardo e verde oliva",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-46.774444,-23.9,"497",2021-03-01 16:36:19-03,UNICAMP,UEC,"84598",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,A.DC.,"Arantes, AA","Ávila, NS; Bellenzani, MLR; Garcia, RJF","319","1994","09","12",Brazil,São Paulo,São Paulo,Camping Ana Paula,-46.774444,-23.9,"-46.774444","-23.9",NA,NA,UEC015088,UEC015088,"1997","01",NA,"Árvore ca 8,0 m alt., tronco liso, flores creme-esverdeadas.; Capoeira - região sul do município de São Paulo.",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.5400009155273,-22.9500007629395,"514",2020-02-10 17:55:43-03,UNICAMP,UEC,"139682",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,A.DC.,"Sugiyama, M","Pires, AS; Kuhlmann, M","3331","1946","09","27",Brazil,São Paulo,Bragança Paulista,"Sete Pontes, Sítio do Sr. J. Calegare",-46.5400009155273,-22.9500007629395,NA,NA,NA,NA,UEC018734,UEC018734,"1989","10","10",NA,NA,NA,NA,NA,Magnoliopsida,NA,"17597",auto,NA,NA,NA,NA,NA,NA,NA,BRAGANÇA PAULISTA,"3507605"
-46.8800010681152,-23.1800003051758,"518",2021-03-01 16:36:18-03,UNICAMP,UEC,"11821",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,A.DC.,"Sobral, M","Leitão Filho, HF; Kinoshita, LS; Taroda, N","3134","1976","10","08",Brazil,São Paulo,Jundiaí,"Serra do Japi, Ca. 10 km. S.W.",-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,UEC015092,UEC015092,"1991",NA,NA,"Arbusto até 3m; folhas jovens verde-claras; flores brancas; nativo em mata no alto de Serra.; Mata úmida.",NA,NA,NA,NA,Magnoliopsida,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.3300018310547,-23.9599990844727,"550",2021-03-01 16:36:44-03,UNICAMP,UEC,"81211",S,Plantae,Myrtaceae,Myrcia,multipunctata,Myrcia multipunctata,Mazine,"Meyer, FS","Nagamura, JCS",s.n.,"1989","09","08",Brazil,São Paulo,Santos,NA,-46.3300018310547,-23.9599990844727,NA,NA,NA,NA,NA,NA,"2011","07","14",Arbusto com 1m alt.,NA,NA,NA,NA,Magnoliopsida,NA,"26836",auto,NA,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
-46.3300018310547,-23.9599990844727,"551",2021-03-01 16:36:44-03,UNICAMP,UEC,"160297",S,Plantae,Myrtaceae,Myrcia,multipunctata,Myrcia multipunctata,Mazine,"Meireles, JE","Nagamura, JCS",s.n.,"1989","09","08",Brazil,São Paulo,Santos,NA,-46.3300018310547,-23.9599990844727,NA,NA,NA,NA,UEC017310,UEC017310,NA,NA,NA,"Manguezal, árvore com 2 a 4m de altura.",NA,NA,NA,NA,Magnoliopsida,NA,"26836",auto,NA,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
-46.3300018310547,-23.9599990844727,"552",2021-03-01 16:36:44-03,UNICAMP,UEC,"160297",S,Plantae,Myrtaceae,Myrcia,multipunctata,Myrcia multipunctata,Mazine,"Meireles, LD","Nagamura, JCS",s.n.,"1989","09","09",Brazil,São Paulo,Santos,Manguezal.,-46.3300018310547,-23.9599990844727,NA,NA,NA,NA,UEC017310,UEC017310,"2012",NA,NA,Árvore com 2 a 4 m de altura.,NA,NA,NA,NA,Magnoliopsida,NA,"26836",auto,NA,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
-46.6300010681152,-23.5400009155273,"574",2020-12-04 13:19:27-03,UDESC,LUSC,"7080",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,A.R.Duarte & V.C.Souza,"G.O.Romão; A.R.Duarte","322","2000","09","21",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,LUSC007148,LUSC007148,"1994","04","12",NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.8300018310547,-23.5200004577637,"747",2020-12-21 16:36:32-03,MBM,MBM,"91591",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Kawasaki, M.L.","Grotta, A.S.",s.n.,"1983","08","29",Brazil,São Paulo,Carapicuíba,NA,-46.8300018310547,-23.5200004577637,NA,NA,NA,NA,MBM091591,MBM091591,NA,NA,NA,NA,Southern America,NA,NA,NA,NA,NA,"7241",auto,NA,NA,NA,NA,NA,NA,NA,CARAPICUÍBA,"3510609"
-46.6300010681152,-23.5400009155273,"748",2020-12-21 16:36:32-03,MBM,MBM,"317711",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Aguiar, O.T.","Aguiar, O.T.","228","1987","11",NA,Brazil,São Paulo,São Paulo,Itaquera,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,MBM317711,MBM317711,NA,NA,NA,NA,Southern America,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.2700004577637,-22.9300003051758,"821",2020-12-21 16:36:32-03,MBM,MBM,"230350",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Kawasaki, M.L.","Arbocz, G.F.","894","1994","10","14",Brazil,São Paulo,Joanópolis,Estrada para Cachoeira dos Pretos,-46.2700004577637,-22.9300003051758,NA,NA,NA,NA,MBM230350,MBM230350,NA,NA,NA,NA,Southern America,NA,NA,NA,NA,NA,"22329",auto,NA,NA,NA,NA,NA,NA,NA,JOANÓPOLIS,"3525508"
-46.8800010681152,-23.1800003051758,"822",2020-12-21 16:36:32-03,MBM,MBM,"59487",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Sobral, M.","Leitão Filho, H.F.; et al.; et al.","3134","1976","10","08",Brazil,São Paulo,Jundiaí,Serra do Japí,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,MBM059487,MBM059487,NA,NA,NA,= 49346,Southern America,NA,NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"823",2020-12-21 16:36:32-03,MBM,MBM,"49346",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Sobral, M.","Leitão Filho, H.F.; et al.; et al.","3134","1976","10","08",Brazil,São Paulo,Jundiaí,Serra do Japí,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,MBM049346,MBM049346,NA,NA,NA,= 59487,Southern America,NA,NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"824",2020-12-21 16:36:32-03,MBM,MBM,"317702",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Aguiar, O.T.","Aguiar, O.T.","326","1989","09","24",Brazil,São Paulo,Jundiaí,Tijuco Preto,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,MBM317702,MBM317702,NA,NA,NA,NA,Southern America,NA,NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.3300018310547,-23.9599990844727,"839",2020-12-21 16:36:53-03,MBM,MBM,"186526",PreservedSpecimen,Plantae,Myrtaceae,Marlierea,laevigata,Marlierea laevigata,(DC.) Kiaersk.,"Aguiar, O.T.","Aguiar, O.T.","430","1991","12","04",Brazil,São Paulo,Santos,Distrito de Bertioga,-46.3300018310547,-23.9599990844727,NA,NA,NA,NA,MBM186526,MBM186526,NA,NA,NA,NA,Southern America,NA,NA,NA,NA,NA,"26836",auto,NA,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
-47.035278,-23.8925,"1428",2021-01-26 13:56:41-03,IMA,MAC,"23538",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,J.Mattos,O.Handro,s.n.,"1943","10","25",Brasil,São Paulo,São Paulo,Jardim Botânico de São Paulo. Planta cultivada.,-47.035278,-23.8925,"-47.035278","-23.8925",NA,NA,MAC0023538,MAC0023538,"1964","02",NA,Arbusto (cultivada).,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUQUITIBA,"3526209"
-46.6300010681152,-23.5400009155273,"1531",2020-09-02 16:33:52-03,Cenargen,CEN,"62521",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,J. Mattos,Oswaldo Handro,NA,"1943","10","25",Brasil,SP,SAO PAULO,Cultivado no Jardim Botânico de São Paulo.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,CEN00062521,CEN00062521,"1964","03",NA,Doação do Instituto de Botânica de São Paulo.,NA,Exsicatas,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,"1",NA,NA,SÃO PAULO,"3550308"
-46.774444,-23.9,"1579",2019-11-13 11:26:45-03,USP,SPF,"94044",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Bünger, MO","Ávila, NS","319","1994","09","12",Brasil,São Paulo,São Paulo,NA,-46.774444,-23.9,"-46.774444","-23.9",NA,NA,SPF00094044,NA,"2012","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.774444,-23.9,"1580",2019-11-13 11:26:45-03,USP,SPF,"97228",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Bünger, MO","Ávila, NS","319","1994","09","12",Brasil,São Paulo,São Paulo,NA,-46.774444,-23.9,"-46.774444","-23.9",NA,NA,SPF00097228,NA,"2012","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.8300018310547,-23.5200004577637,"1596",2019-11-13 11:26:45-03,USP,SPF,"15403",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Kawasaki, ML","Grotta, AS",s.n.,"1954","03","29",Brasil,São Paulo,Carapicuíba,NA,-46.8300018310547,-23.5200004577637,NA,NA,NA,NA,SPF00015403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7241",auto,NA,NA,NA,NA,NA,NA,NA,CARAPICUÍBA,"3510609"
-46.6300010681152,-23.5400009155273,"1598",2021-03-15 18:28:59-03,USP,SPF,"71685",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Mazine, FF","Handro, O","2323","1984","10","12",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00071685,NA,"2003","10","08",Cultivada.,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1599",2019-11-13 11:26:45-03,USP,SPF,"85737",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,Anônimo,Sem coletor,s.n.,NA,NA,NA,Brasil,São Paulo,São Paulo,Jardim Botânico de São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00085737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1600",2021-03-15 18:28:59-03,USP,SPF,"65211",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Bünger, MO","Handro, O",s.n.,"1931","08","31",Brasil,São Paulo,São Paulo,Jardim Botânico de São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00065211,NA,"2012","05",NA,Planta viva n. 61.,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1601",2021-03-15 18:28:59-03,USP,SPF,"65063",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Bünger, MO","Handro, O",s.n.,"1931","08","31",Brasil,São Paulo,São Paulo,Jardim Botânico de São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00065063,NA,"2012","05",NA,Planta viva n. 61.,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1602",2019-11-13 11:26:45-03,USP,SPF,"43992",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Rossi, L","Rossi, L","321","1984","09","27",Brasil,São Paulo,São Paulo,Parque Previdência,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00043992,NA,"1984","09","27",NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1603",2019-11-13 11:26:45-03,USP,SPF,"44048",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Rossi, L","Pompéia, SL","361","1984","10","29",Brasil,São Paulo,São Paulo,Viveiro Manequinho Lopes,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00044048,NA,"1985","02","12",NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.5299987792969,-23.6599998474121,"1678",2019-11-13 11:27:06-03,USP,SPF,"67316",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,multipunctata,Myrcia multipunctata,Mazine,"Santos, MF","Mattos, J","9093","1961","08","30",Brasil,São Paulo,Santo André,Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,SPF00067316,NA,"2018","08",NA,NA,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
