X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,phylum,order,continentOcean,preparationType,coordinatePrecision,geoFlag,class,relationshipType,relatedCatalogItem,previousCatalogNumber,fieldNumber,individualCount,typeStatus,NM_MUNICIP,CD_GEOCMU
-47.9199981689453,-24.3799991607666,"10",2020-11-04 11:20:20-03,ESALQ,ESA,"62127",PreservedSpecimen,Plantae,Urticaceae,Pilea,rhizobola,Pilea rhizobola,Miq.,"Gaglioti, A.L.","Godoy, J.R.L. et al.","115.0","1999","01","12",Brasil,São Paulo,Sete Barras,NA,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,NA,ESA062127,ESA062127,"2010",NA,NA,Magnoliophyta,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"11",2020-11-04 11:20:20-03,ESALQ,ESA,"52168",PreservedSpecimen,Plantae,Urticaceae,Pilea,rhizobola,Pilea rhizobola,Miq.,"Gaglioti, A.L.","Lima, R.A.F.","337.0",NA,NA,NA,Brasil,São Paulo,Sete Barras,Parcela permanente (sub-parcela C1) - Parque Estadual de Carlos Botelho,-47.9199981689453,-24.3799991607666,NA,NA,"400","400",NA,ESA052168,ESA052168,"2010",NA,NA,Magnoliophyta,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.5299987792969,-23.6599998474121,"100",2021-03-15 18:30:16-03,USP,SPF,"174160",PreservedSpecimen,Plantae,Urticaceae,Pilea,rhizobola,Pilea rhizobola,Miq.,"Gaglioti, AL","Matsumura, RJ",s.n.,"2005","10","08",Brasil,São Paulo,Santo André,"Paranapiacaba, Beira da estrada para o Parque Estadual Nascentes de Paranapiacaba.",-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,"Arbusto com flores verde-escuras, inflorescência branca.",SPF00174160,NA,"2010","06","29",NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-48.080556,-24.235556,"136",2019-11-21 10:19:45-03,IBt,SP,"420057",S,Plantae,Urticaceae,Pilea,rhizobola,Pilea rhizobola,Miq.,"Gaglioti, AL","Zipparro, VB; Allmen, C","2003","2000","09","14",Brasil,São Paulo,Sete Barras,"Fazenda Intervales, Base Saibadela, trilha do Rio",-48.080556,-24.235556,"-48.080556","-24.235556",NA,NA,NA,NA,NA,"2010","06","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-48.083333,-24.233333,"137",2019-11-21 10:19:45-03,IBt,SP,"420058",S,Plantae,Urticaceae,Pilea,rhizobola,Pilea rhizobola,Miq.,"Gaglioti, AL","Assis, MA; Guilherme, FAG","1475","2001","09","13",Brasil,São Paulo,Sete Barras,"Fazenda Intervales, Base Saibadela. Próxima ao rio",-48.083333,-24.233333,"-48.083333","-24.233333",NA,NA,NA,NA,NA,"2010","06","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.1883010864258,-23.5228004455566,"152",2019-11-21 10:19:45-03,IBt,SP,"193117",S,Plantae,Urticaceae,Pilea,rhizobola,Pilea rhizobola,Miq.,"Kirizawa, M","Kirizawa, M; et al.","1056","1983","09","16",Brasil,São Paulo,Mogi das Cruzes,"Serra do Mar, Proximidade de riachinho",-46.1883010864258,-23.5228004455566,NA,NA,NA,NA,NA,NA,NA,"1983","09","19",NA,NA,NA,NA,"28666",auto,NA,NA,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.5299987792969,-23.6599998474121,"156",2019-11-21 10:19:45-03,IBt,SP,"7545",S,Plantae,Urticaceae,Pilea,rhizobola,Pilea rhizobola,Miq.,"Kirizawa, M","Gehrt, A",s.n.,"1921","11","15",Brasil,São Paulo,Santo André,Alto da Serra,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,NA,"2000","06","23",NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"157",2019-11-21 10:19:45-03,IBt,SP,"27869",S,Plantae,Urticaceae,Pilea,rhizobola,Pilea rhizobola,Miq.,"Gaglioti, AL","Hoehne, FC",s.n.,"1930","12","20",Brasil,São Paulo,Santo André,"Alto da Serra, Cultivada na estufa do Jardim Botânico",-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,NA,"2010","06","30",NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"158",2019-11-21 10:19:45-03,IBt,SP,"12781",S,Plantae,Urticaceae,Pilea,rhizobola,Pilea rhizobola,Miq.,"Kirizawa, M","Edwall, G",CGG1959,"1892","12","14",Brasil,São Paulo,Santo André,Campo Grande (Linha Ingleza). Próximo a Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,SP048104,SP048104,"2000","06","23",NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-47.9199981689453,-24.3799991607666,"159",2019-11-21 10:19:45-03,IBt,SP,"146607",S,Plantae,Urticaceae,Pilea,rhizobola,Pilea rhizobola,Miq.,"Gaglioti, AL","Davis, PH; et al.","60916","1976","09","10",Brasil,São Paulo,Sete Barras,Ca. 50 Km from Sete Barras to São Miguel Arcanjo,-47.9199981689453,-24.3799991607666,NA,NA,"100","100",NA,NA,NA,"2010","06","29",NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
