especie,nomes
Eugenia florida,Eugenia florida
Eugenia florida,Eugenia grisea
Eugenia florida,Eugenia atropunctata var. gracilis
Eugenia florida,Eugenia atropunctata var. robusta
Eugenia florida,Eugenia gardneriana var. depauperata
Eugenia florida,Eugenia gardneriana var. dives
Eugenia florida,Eugenia gardneriana var. rigida
Eugenia florida,Eugenia moraviana
Eugenia florida,Eugenia atropunctata
Eugenia florida,Eugenia gardneriana
Eugenia florida,Eugenia membranacea
Eugenia florida,Eugenia oligoneura
Eugenia florida,Eugenia perorebi
Eugenia florida,Eugenia tinge-lingua
Eugenia florida,Eugenia seriatoracemosa
Eugenia florida,Myrtus moraviana
Eugenia florida,Eugenia sylvatica
Eugenia florida,Eugenia patula
Eugenia florida,Eugenia moraviana var. gardneriana
Eugenia florida,Eugenia gardneriana var. ovata
